read_at,city,shop_id,name,day,hour,weekday,locker_type,free,min_qta,price_1h,status
2026-09-24 13:32,venice,9,Santa Lucia Train Station,2026-09-24,14,weekday,Small,0,0,3.49,read
2026-09-24 13:32,venice,9,Santa Lucia Train Station,2026-09-24,14,weekday,Standard,0,0,2.49,read
2026-09-24 13:32,venice,9,Santa Lucia Train Station,2026-09-24,14,weekday,Maxi,0,0,3.49,read
2026-09-24 13:32,catania,10,Via Etnea | Bellini Theater,2026-09-24,14,weekday,Small,9,5,2.99,read
2026-09-24 13:32,catania,10,Via Etnea | Bellini Theater,2026-09-24,14,weekday,Standard,11,5,2.49,read
2026-09-24 13:32,catania,10,Via Etnea | Bellini Theater,2026-09-24,14,weekday,Maxi,9,5,2.99,read
2026-09-24 13:32,pisa,13,City Center | Pisa Station,2026-09-24,14,weekday,Small,0,0,3.49,read
2026-09-24 13:32,pisa,13,City Center | Pisa Station,2026-09-24,14,weekday,Standard,2,1,2.49,read
2026-09-24 13:32,pisa,13,City Center | Pisa Station,2026-09-24,14,weekday,Maxi,0,0,3.49,read
2026-09-24 13:32,verona,14,Verona Arena,2026-09-24,14,weekday,Small,6,5,3.49,read
2026-09-24 13:32,verona,14,Verona Arena,2026-09-24,14,weekday,Standard,1,1,2.49,read
2026-09-24 13:32,verona,14,Verona Arena,2026-09-24,14,weekday,Maxi,6,5,3.49,read
2026-09-24 13:32,turin,17,Turin Porta Nuova Train Station,2026-09-24,14,weekday,Small,12,5,3.49,read
2026-09-24 13:32,turin,17,Turin Porta Nuova Train Station,2026-09-24,14,weekday,Standard,1,1,2.49,read
2026-09-24 13:32,turin,17,Turin Porta Nuova Train Station,2026-09-24,14,weekday,Maxi,12,5,3.49,read
2026-09-24 13:32,bari,18,Bari Centrale Train Station,2026-09-24,14,weekday,Small,7,5,1.49,read
2026-09-24 13:32,bari,18,Bari Centrale Train Station,2026-09-24,14,weekday,Standard,6,5,2.49,read
2026-09-24 13:32,bari,18,Bari Centrale Train Station,2026-09-24,14,weekday,Maxi,12,5,3.49,read
2026-09-24 13:32,rome,21,Colosseum,2026-09-24,14,weekday,Small,9,5,3.49,read
2026-09-24 13:32,rome,21,Colosseum,2026-09-24,14,weekday,Standard,2,2,2.49,read
2026-09-24 13:32,rome,21,Colosseum,2026-09-24,14,weekday,Maxi,9,5,3.49,read
2026-09-24 13:32,rome,22,Trastevere,2026-09-24,14,weekday,Small,9,5,2.99,read
2026-09-24 13:32,rome,22,Trastevere,2026-09-24,14,weekday,Standard,0,0,2.49,read
2026-09-24 13:32,rome,22,Trastevere,2026-09-24,14,weekday,Maxi,9,5,2.99,read
2026-09-24 13:32,florence,24,Florence SMN Train Station,2026-09-24,14,weekday,Small,4,3,1.49,read
2026-09-24 13:32,florence,24,Florence SMN Train Station,2026-09-24,14,weekday,Standard,9,5,2.49,read
2026-09-24 13:32,florence,24,Florence SMN Train Station,2026-09-24,14,weekday,Maxi,2,2,3.49,read
2026-09-24 13:32,genoa,25,Genoa Piazza Principe Train Station,2026-09-24,14,weekday,Small,8,5,3.49,read
2026-09-24 13:32,genoa,25,Genoa Piazza Principe Train Station,2026-09-24,14,weekday,Standard,4,4,2.49,read
2026-09-24 13:32,genoa,25,Genoa Piazza Principe Train Station,2026-09-24,14,weekday,Maxi,8,5,3.49,read
2026-09-24 13:32,palermo,26,City Center | Massimo Theater,2026-09-24,14,weekday,Small,12,5,2.99,read
2026-09-24 13:32,palermo,26,City Center | Massimo Theater,2026-09-24,14,weekday,Standard,9,5,2.49,read
2026-09-24 13:32,palermo,26,City Center | Massimo Theater,2026-09-24,14,weekday,Maxi,12,5,2.99,read
2026-09-24 13:32,rome,31,Termini Train Station,2026-09-24,14,weekday,Small,0,0,1.49,read
2026-09-24 13:32,rome,31,Termini Train Station,2026-09-24,14,weekday,Standard,0,0,2.49,read
2026-09-24 13:32,rome,31,Termini Train Station,2026-09-24,14,weekday,Maxi,0,0,3.49,read
2026-09-24 13:32,bologna,32,Bologna Centrale Train Station,2026-09-24,14,weekday,Small,2,2,1.49,read
2026-09-24 13:32,bologna,32,Bologna Centrale Train Station,2026-09-24,14,weekday,Standard,8,5,2.49,read
2026-09-24 13:32,bologna,32,Bologna Centrale Train Station,2026-09-24,14,weekday,Maxi,9,5,3.49,read
2026-09-24 13:32,milan,36,Cadorna Train Station,2026-09-24,14,weekday,Small,24,5,1.49,read
2026-09-24 13:32,milan,36,Cadorna Train Station,2026-09-24,14,weekday,Standard,9,5,2.49,read
2026-09-24 13:32,milan,36,Cadorna Train Station,2026-09-24,14,weekday,Maxi,1,1,3.49,read
2026-09-24 13:32,siena,38,Piazza del Campo,2026-09-24,14,weekday,Small,5,5,1.49,read
2026-09-24 13:32,siena,38,Piazza del Campo,2026-09-24,14,weekday,Standard,28,5,2.49,read
2026-09-24 13:32,siena,38,Piazza del Campo,2026-09-24,14,weekday,Maxi,11,5,3.49,read
2026-09-24 13:32,brescia,40,Brescia Train Station,2026-09-24,14,weekday,Small,2,2,1.49,read
2026-09-24 13:32,brescia,40,Brescia Train Station,2026-09-24,14,weekday,Standard,11,5,2.49,read
2026-09-24 13:32,brescia,40,Brescia Train Station,2026-09-24,14,weekday,Maxi,9,5,2.99,read
2026-09-24 13:32,pisa,39,Pisa Centrale Train Station,2026-09-24,14,weekday,Small,10,5,1.49,read
2026-09-24 13:32,pisa,39,Pisa Centrale Train Station,2026-09-24,14,weekday,Standard,23,5,2.49,read
2026-09-24 13:32,pisa,39,Pisa Centrale Train Station,2026-09-24,14,weekday,Maxi,5,5,3.49,read
2026-09-24 13:32,rome,37,St. Peter's Basilica,2026-09-24,14,weekday,Small,0,0,1.49,read
2026-09-24 13:32,rome,37,St. Peter's Basilica,2026-09-24,14,weekday,Standard,18,5,2.49,read
2026-09-24 13:32,rome,37,St. Peter's Basilica,2026-09-24,14,weekday,Maxi,10,5,3.49,read
2026-09-24 13:32,milan,47,Duomo District,2026-09-24,14,weekday,Small,0,0,1.49,read
2026-09-24 13:32,milan,47,Duomo District,2026-09-24,14,weekday,Standard,3,3,2.49,read
2026-09-24 13:32,milan,47,Duomo District,2026-09-24,14,weekday,Maxi,11,5,3.49,read
2026-09-24 13:32,bologna,48,Sant'Orsola Hospital,2026-09-24,14,weekday,Small,29,5,0.99,read
2026-09-24 13:32,bologna,48,Sant'Orsola Hospital,2026-09-24,14,weekday,Standard,9,5,1.49,read
2026-09-24 13:32,bologna,48,Sant'Orsola Hospital,2026-09-24,14,weekday,Maxi,9,5,1.49,read
2026-09-24 13:32,venice,51,Rialto Bridge,2026-09-24,14,weekday,Small,9,5,1.49,read
2026-09-24 13:32,venice,51,Rialto Bridge,2026-09-24,14,weekday,Standard,27,5,2.49,read
2026-09-24 13:32,venice,51,Rialto Bridge,2026-09-24,14,weekday,Maxi,21,5,2.99,read
2026-09-24 13:32,parma,50,Parma Train Station,2026-09-24,14,weekday,Small,30,5,2.99,read
2026-09-24 13:32,parma,50,Parma Train Station,2026-09-24,14,weekday,Standard,30,5,2.99,read
2026-09-24 13:32,parma,50,Parma Train Station,2026-09-24,14,weekday,Maxi,30,5,2.99,read
2026-09-24 13:32,bologna,56,Piazza Maggiore | City Center,2026-09-24,14,weekday,Small,20,5,1.49,read
2026-09-24 13:32,bologna,56,Piazza Maggiore | City Center,2026-09-24,14,weekday,Standard,35,5,2.49,read
2026-09-24 13:32,bologna,56,Piazza Maggiore | City Center,2026-09-24,14,weekday,Maxi,30,5,3.49,read
2026-09-24 13:32,milan,59,Porta Garibaldi Train Station,2026-09-24,14,weekday,Small,11,5,1.49,read
2026-09-24 13:32,milan,59,Porta Garibaldi Train Station,2026-09-24,14,weekday,Standard,31,5,2.49,read
2026-09-24 13:32,milan,59,Porta Garibaldi Train Station,2026-09-24,14,weekday,Maxi,23,5,3.49,read
2026-09-24 13:32,naples,60,Naples Port - Molo Beverello,2026-09-24,14,weekday,Small,11,5,1.49,read
2026-09-24 13:32,naples,60,Naples Port - Molo Beverello,2026-09-24,14,weekday,Standard,30,5,2.49,read
2026-09-24 13:32,naples,60,Naples Port - Molo Beverello,2026-09-24,14,weekday,Maxi,13,5,3.49,read
2026-09-24 17:48,rome,1,Vatican Museums,2026-09-24,18,weekday,Small,21,5,3.49,read
2026-09-24 17:48,rome,1,Vatican Museums,2026-09-24,18,weekday,Standard,2,1,2.49,read
2026-09-24 17:48,rome,1,Vatican Museums,2026-09-24,18,weekday,Maxi,21,5,3.49,read
2026-09-24 17:48,milan,3,Milano Centrale Train Station,2026-09-24,18,weekday,Small,16,5,1.49,read
2026-09-24 17:48,milan,3,Milano Centrale Train Station,2026-09-24,18,weekday,Standard,55,5,2.49,read
2026-09-24 17:48,milan,3,Milano Centrale Train Station,2026-09-24,18,weekday,Maxi,37,5,3.49,read
2026-09-24 17:48,rome,4,Spanish Steps District,2026-09-24,18,weekday,Small,13,5,3.49,read
2026-09-24 17:48,rome,4,Spanish Steps District,2026-09-24,18,weekday,Standard,1,0,2.49,read
2026-09-24 17:48,rome,4,Spanish Steps District,2026-09-24,18,weekday,Maxi,13,5,3.49,read
2026-09-24 17:48,florence,5,Uffizi District,2026-09-24,18,weekday,Small,17,5,3.49,read
2026-09-24 17:48,florence,5,Uffizi District,2026-09-24,18,weekday,Standard,5,5,2.49,read
2026-09-24 17:48,florence,5,Uffizi District,2026-09-24,18,weekday,Maxi,17,5,3.49,read
2026-09-24 17:48,rome,2,City Center | Termini Station,2026-09-24,18,weekday,Small,4,3,1.49,read
2026-09-24 17:48,rome,2,City Center | Termini Station,2026-09-24,18,weekday,Standard,15,5,2.49,read
2026-09-24 17:48,rome,2,City Center | Termini Station,2026-09-24,18,weekday,Maxi,8,0,2.99,read
2026-09-24 17:48,florence,6,City Center |  Florence Station,2026-09-24,18,weekday,Small,10,4,3.49,read
2026-09-24 17:48,florence,6,City Center |  Florence Station,2026-09-24,18,weekday,Standard,4,4,2.49,read
2026-09-24 17:48,florence,6,City Center |  Florence Station,2026-09-24,18,weekday,Maxi,10,4,3.49,read
2026-09-24 17:48,naples,7,Naples Centrale Train Station,2026-09-24,18,weekday,Small,14,5,3.49,read
2026-09-24 17:48,naples,7,Naples Centrale Train Station,2026-09-24,18,weekday,Standard,3,1,2.49,read
2026-09-24 17:48,naples,7,Naples Centrale Train Station,2026-09-24,18,weekday,Maxi,14,5,3.49,read
2026-09-24 17:48,venice,8,City Center | Rialto District,2026-09-24,18,weekday,Small,15,5,2.99,read
2026-09-24 17:48,venice,8,City Center | Rialto District,2026-09-24,18,weekday,Standard,15,5,2.99,read
2026-09-24 17:48,venice,8,City Center | Rialto District,2026-09-24,18,weekday,Maxi,15,5,2.99,read
2026-09-24 17:48,venice,9,Santa Lucia Train Station,2026-09-24,18,weekday,Small,5,0,3.49,read
2026-09-24 17:48,venice,9,Santa Lucia Train Station,2026-09-24,18,weekday,Standard,7,5,2.49,read
2026-09-24 17:48,venice,9,Santa Lucia Train Station,2026-09-24,18,weekday,Maxi,5,0,3.49,read
2026-09-24 17:48,catania,10,Via Etnea | Bellini Theater,2026-09-24,18,weekday,Small,9,5,2.99,read
2026-09-24 17:48,catania,10,Via Etnea | Bellini Theater,2026-09-24,18,weekday,Standard,11,5,2.49,read
2026-09-24 17:48,catania,10,Via Etnea | Bellini Theater,2026-09-24,18,weekday,Maxi,9,5,2.99,read
2026-09-24 17:48,pisa,13,City Center | Pisa Station,2026-09-24,18,weekday,Small,8,0,3.49,read
2026-09-24 17:48,pisa,13,City Center | Pisa Station,2026-09-24,18,weekday,Standard,10,5,2.49,read
2026-09-24 17:48,pisa,13,City Center | Pisa Station,2026-09-24,18,weekday,Maxi,8,0,3.49,read
2026-09-24 17:48,verona,14,Verona Arena,2026-09-24,18,weekday,Small,10,5,3.49,read
2026-09-24 17:48,verona,14,Verona Arena,2026-09-24,18,weekday,Standard,10,5,2.49,read
2026-09-24 17:48,verona,14,Verona Arena,2026-09-24,18,weekday,Maxi,10,5,3.49,read
2026-09-24 17:48,turin,17,Turin Porta Nuova Train Station,2026-09-24,18,weekday,Small,14,5,3.49,read
2026-09-24 17:48,turin,17,Turin Porta Nuova Train Station,2026-09-24,18,weekday,Standard,12,5,2.49,read
2026-09-24 17:48,turin,17,Turin Porta Nuova Train Station,2026-09-24,18,weekday,Maxi,14,5,3.49,read
2026-09-24 17:48,bari,18,Bari Centrale Train Station,2026-09-24,18,weekday,Small,7,5,1.49,read
2026-09-24 17:48,bari,18,Bari Centrale Train Station,2026-09-24,18,weekday,Standard,12,5,2.49,read
2026-09-24 17:48,bari,18,Bari Centrale Train Station,2026-09-24,18,weekday,Maxi,15,5,3.49,read
2026-09-24 17:48,rome,21,Colosseum,2026-09-24,18,weekday,Small,21,5,3.49,read
2026-09-24 17:48,rome,21,Colosseum,2026-09-24,18,weekday,Standard,14,5,2.49,read
2026-09-24 17:48,rome,21,Colosseum,2026-09-24,18,weekday,Maxi,21,5,3.49,read
2026-09-24 17:48,rome,22,Trastevere,2026-09-24,18,weekday,Small,15,5,2.99,read
2026-09-24 17:48,rome,22,Trastevere,2026-09-24,18,weekday,Standard,5,2,2.49,read
2026-09-24 17:48,rome,22,Trastevere,2026-09-24,18,weekday,Maxi,15,5,2.99,read
2026-09-24 17:48,florence,24,Florence SMN Train Station,2026-09-24,18,weekday,Small,14,5,1.49,read
2026-09-24 17:48,florence,24,Florence SMN Train Station,2026-09-24,18,weekday,Standard,24,5,2.49,read
2026-09-24 17:48,florence,24,Florence SMN Train Station,2026-09-24,18,weekday,Maxi,17,5,3.49,read
2026-09-24 17:48,genoa,25,Genoa Piazza Principe Train Station,2026-09-24,18,weekday,Small,8,5,3.49,read
2026-09-24 17:48,genoa,25,Genoa Piazza Principe Train Station,2026-09-24,18,weekday,Standard,8,5,2.49,read
2026-09-24 17:48,genoa,25,Genoa Piazza Principe Train Station,2026-09-24,18,weekday,Maxi,8,5,3.49,read
2026-09-24 17:48,palermo,26,City Center | Massimo Theater,2026-09-24,18,weekday,Small,13,5,2.99,read
2026-09-24 17:48,palermo,26,City Center | Massimo Theater,2026-09-24,18,weekday,Standard,18,5,2.49,read
2026-09-24 17:48,palermo,26,City Center | Massimo Theater,2026-09-24,18,weekday,Maxi,13,5,2.99,read
2026-09-24 17:48,rome,31,Termini Train Station,2026-09-24,18,weekday,Small,9,5,1.49,read
2026-09-24 17:48,rome,31,Termini Train Station,2026-09-24,18,weekday,Standard,13,5,2.49,read
2026-09-24 17:48,rome,31,Termini Train Station,2026-09-24,18,weekday,Maxi,10,5,3.49,read
2026-09-24 17:48,bologna,32,Bologna Centrale Train Station,2026-09-24,18,weekday,Small,9,5,1.49,read
2026-09-24 17:48,bologna,32,Bologna Centrale Train Station,2026-09-24,18,weekday,Standard,19,5,2.49,read
2026-09-24 17:48,bologna,32,Bologna Centrale Train Station,2026-09-24,18,weekday,Maxi,19,5,3.49,read
2026-09-24 17:48,milan,36,Cadorna Train Station,2026-09-24,18,weekday,Small,26,5,1.49,read
2026-09-24 17:48,milan,36,Cadorna Train Station,2026-09-24,18,weekday,Standard,24,5,2.49,read
2026-09-24 17:48,milan,36,Cadorna Train Station,2026-09-24,18,weekday,Maxi,14,5,3.49,read
2026-09-24 17:48,siena,38,Piazza del Campo,2026-09-24,18,weekday,Small,6,5,1.49,read
2026-09-24 17:48,siena,38,Piazza del Campo,2026-09-24,18,weekday,Standard,28,5,2.49,read
2026-09-24 17:48,siena,38,Piazza del Campo,2026-09-24,18,weekday,Maxi,21,5,3.49,read
2026-09-24 17:48,brescia,40,Brescia Train Station,2026-09-24,18,weekday,Small,4,3,1.49,read
2026-09-24 17:48,brescia,40,Brescia Train Station,2026-09-24,18,weekday,Standard,14,5,2.49,read
2026-09-24 17:48,brescia,40,Brescia Train Station,2026-09-24,18,weekday,Maxi,12,5,2.99,read
2026-09-24 17:48,pisa,39,Pisa Centrale Train Station,2026-09-24,18,weekday,Small,12,5,1.49,read
2026-09-24 17:48,pisa,39,Pisa Centrale Train Station,2026-09-24,18,weekday,Standard,23,5,2.49,read
2026-09-24 17:48,pisa,39,Pisa Centrale Train Station,2026-09-24,18,weekday,Maxi,14,5,3.49,read
2026-09-24 17:48,rome,37,St. Peter's Basilica,2026-09-24,18,weekday,Small,5,2,1.49,read
2026-09-24 17:48,rome,37,St. Peter's Basilica,2026-09-24,18,weekday,Standard,21,5,2.49,read
2026-09-24 17:48,rome,37,St. Peter's Basilica,2026-09-24,18,weekday,Maxi,12,5,3.49,read
2026-09-24 17:48,milan,47,Duomo District,2026-09-24,18,weekday,Small,7,5,1.49,read
2026-09-24 17:48,milan,47,Duomo District,2026-09-24,18,weekday,Standard,15,5,2.49,read
2026-09-24 17:48,milan,47,Duomo District,2026-09-24,18,weekday,Maxi,12,5,3.49,read
2026-09-24 17:48,bologna,48,Sant'Orsola Hospital,2026-09-24,18,weekday,Small,29,5,0.99,read
2026-09-24 17:48,bologna,48,Sant'Orsola Hospital,2026-09-24,18,weekday,Standard,9,5,1.49,read
2026-09-24 17:48,bologna,48,Sant'Orsola Hospital,2026-09-24,18,weekday,Maxi,9,5,1.49,read
2026-09-24 17:48,venice,51,Rialto Bridge,2026-09-24,18,weekday,Small,11,5,1.49,read
2026-09-24 17:48,venice,51,Rialto Bridge,2026-09-24,18,weekday,Standard,29,5,2.49,read
2026-09-24 17:48,venice,51,Rialto Bridge,2026-09-24,18,weekday,Maxi,24,5,2.99,read
2026-09-24 17:48,parma,50,Parma Train Station,2026-09-24,18,weekday,Small,27,5,2.99,read
2026-09-24 17:48,parma,50,Parma Train Station,2026-09-24,18,weekday,Standard,27,5,2.99,read
2026-09-24 17:48,parma,50,Parma Train Station,2026-09-24,18,weekday,Maxi,27,5,2.99,read
2026-09-24 17:48,bologna,56,Piazza Maggiore | City Center,2026-09-24,18,weekday,Small,22,5,1.49,read
2026-09-24 17:48,bologna,56,Piazza Maggiore | City Center,2026-09-24,18,weekday,Standard,36,5,2.49,read
2026-09-24 17:48,bologna,56,Piazza Maggiore | City Center,2026-09-24,18,weekday,Maxi,31,5,3.49,read
2026-09-24 17:48,milan,59,Porta Garibaldi Train Station,2026-09-24,18,weekday,Small,11,5,1.49,read
2026-09-24 17:48,milan,59,Porta Garibaldi Train Station,2026-09-24,18,weekday,Standard,32,5,2.49,read
2026-09-24 17:48,milan,59,Porta Garibaldi Train Station,2026-09-24,18,weekday,Maxi,29,5,3.49,read
2026-09-24 17:48,naples,60,Naples Port - Molo Beverello,2026-09-24,18,weekday,Small,12,5,1.49,read
2026-09-24 17:48,naples,60,Naples Port - Molo Beverello,2026-09-24,18,weekday,Standard,30,5,2.49,read
2026-09-24 17:48,naples,60,Naples Port - Molo Beverello,2026-09-24,18,weekday,Maxi,20,5,3.49,read
2026-09-24 18:52,rome,1,Vatican Museums,2026-09-24,19,weekday,Small,25,5,3.49,read
2026-09-24 18:52,rome,1,Vatican Museums,2026-09-24,19,weekday,Standard,3,2,2.49,read
2026-09-24 18:52,rome,1,Vatican Museums,2026-09-24,19,weekday,Maxi,25,5,3.49,read
2026-09-24 18:52,milan,3,Milano Centrale Train Station,2026-09-24,19,weekday,Small,22,5,1.49,read
2026-09-24 18:52,milan,3,Milano Centrale Train Station,2026-09-24,19,weekday,Standard,59,5,2.49,read
2026-09-24 18:52,milan,3,Milano Centrale Train Station,2026-09-24,19,weekday,Maxi,34,5,3.49,read
2026-09-24 18:52,rome,4,Spanish Steps District,2026-09-24,19,weekday,Small,15,5,3.49,read
2026-09-24 18:52,rome,4,Spanish Steps District,2026-09-24,19,weekday,Standard,2,1,2.49,read
2026-09-24 18:52,rome,4,Spanish Steps District,2026-09-24,19,weekday,Maxi,15,5,3.49,read
2026-09-24 18:52,florence,5,Uffizi District,2026-09-24,19,weekday,Small,17,5,3.49,read
2026-09-24 18:52,florence,5,Uffizi District,2026-09-24,19,weekday,Standard,5,3,2.49,read
2026-09-24 18:52,florence,5,Uffizi District,2026-09-24,19,weekday,Maxi,17,5,3.49,read
2026-09-24 18:52,rome,2,City Center | Termini Station,2026-09-24,19,weekday,Small,4,3,1.49,read
2026-09-24 18:52,rome,2,City Center | Termini Station,2026-09-24,19,weekday,Standard,17,5,2.49,read
2026-09-24 18:52,rome,2,City Center | Termini Station,2026-09-24,19,weekday,Maxi,10,0,2.99,read
2026-09-24 18:52,florence,6,City Center |  Florence Station,2026-09-24,19,weekday,Small,10,3,3.49,read
2026-09-24 18:52,florence,6,City Center |  Florence Station,2026-09-24,19,weekday,Standard,4,4,2.49,read
2026-09-24 18:52,florence,6,City Center |  Florence Station,2026-09-24,19,weekday,Maxi,10,3,3.49,read
2026-09-24 18:52,naples,7,Naples Centrale Train Station,2026-09-24,19,weekday,Small,14,5,3.49,read
2026-09-24 18:52,naples,7,Naples Centrale Train Station,2026-09-24,19,weekday,Standard,5,1,2.49,read
2026-09-24 18:52,naples,7,Naples Centrale Train Station,2026-09-24,19,weekday,Maxi,14,5,3.49,read
2026-09-24 18:52,venice,8,City Center | Rialto District,2026-09-24,19,weekday,Small,15,5,2.99,read
2026-09-24 18:52,venice,8,City Center | Rialto District,2026-09-24,19,weekday,Standard,15,5,2.99,read
2026-09-24 18:52,venice,8,City Center | Rialto District,2026-09-24,19,weekday,Maxi,15,5,2.99,read
2026-09-24 18:52,venice,9,Santa Lucia Train Station,2026-09-24,19,weekday,Small,7,0,3.49,read
2026-09-24 18:52,venice,9,Santa Lucia Train Station,2026-09-24,19,weekday,Standard,11,5,2.49,read
2026-09-24 18:52,venice,9,Santa Lucia Train Station,2026-09-24,19,weekday,Maxi,7,0,3.49,read
2026-09-24 18:52,catania,10,Via Etnea | Bellini Theater,2026-09-24,19,weekday,Small,9,5,2.99,read
2026-09-24 18:52,catania,10,Via Etnea | Bellini Theater,2026-09-24,19,weekday,Standard,13,5,2.49,read
2026-09-24 18:52,catania,10,Via Etnea | Bellini Theater,2026-09-24,19,weekday,Maxi,9,5,2.99,read
2026-09-24 18:52,pisa,13,City Center | Pisa Station,2026-09-24,19,weekday,Small,10,0,3.49,read
2026-09-24 18:52,pisa,13,City Center | Pisa Station,2026-09-24,19,weekday,Standard,10,5,2.49,read
2026-09-24 18:52,pisa,13,City Center | Pisa Station,2026-09-24,19,weekday,Maxi,10,0,3.49,read
2026-09-24 18:52,verona,14,Verona Arena,2026-09-24,19,weekday,Small,14,5,3.49,read
2026-09-24 18:52,verona,14,Verona Arena,2026-09-24,19,weekday,Standard,9,5,2.49,read
2026-09-24 18:52,verona,14,Verona Arena,2026-09-24,19,weekday,Maxi,14,5,3.49,read
2026-09-24 18:52,turin,17,Turin Porta Nuova Train Station,2026-09-24,19,weekday,Small,14,5,3.49,read
2026-09-24 18:52,turin,17,Turin Porta Nuova Train Station,2026-09-24,19,weekday,Standard,12,5,2.49,read
2026-09-24 18:52,turin,17,Turin Porta Nuova Train Station,2026-09-24,19,weekday,Maxi,14,5,3.49,read
2026-09-24 18:52,bari,18,Bari Centrale Train Station,2026-09-24,19,weekday,Small,7,5,1.49,read
2026-09-24 18:52,bari,18,Bari Centrale Train Station,2026-09-24,19,weekday,Standard,15,5,2.49,read
2026-09-24 18:52,bari,18,Bari Centrale Train Station,2026-09-24,19,weekday,Maxi,14,5,3.49,read
2026-09-24 18:52,rome,21,Colosseum,2026-09-24,19,weekday,Small,23,5,3.49,read
2026-09-24 18:52,rome,21,Colosseum,2026-09-24,19,weekday,Standard,15,5,2.49,read
2026-09-24 18:52,rome,21,Colosseum,2026-09-24,19,weekday,Maxi,23,5,3.49,read
2026-09-24 18:52,rome,22,Trastevere,2026-09-24,19,weekday,Small,15,5,2.99,read
2026-09-24 18:52,rome,22,Trastevere,2026-09-24,19,weekday,Standard,5,2,2.49,read
2026-09-24 18:52,rome,22,Trastevere,2026-09-24,19,weekday,Maxi,15,5,2.99,read
2026-09-24 18:52,florence,24,Florence SMN Train Station,2026-09-24,19,weekday,Small,16,5,1.49,read
2026-09-24 18:52,florence,24,Florence SMN Train Station,2026-09-24,19,weekday,Standard,27,5,2.49,read
2026-09-24 18:52,florence,24,Florence SMN Train Station,2026-09-24,19,weekday,Maxi,17,5,3.49,read
2026-09-24 18:52,genoa,25,Genoa Piazza Principe Train Station,2026-09-24,19,weekday,Small,8,5,3.49,read
2026-09-24 18:52,genoa,25,Genoa Piazza Principe Train Station,2026-09-24,19,weekday,Standard,9,5,2.49,read
2026-09-24 18:52,genoa,25,Genoa Piazza Principe Train Station,2026-09-24,19,weekday,Maxi,8,5,3.49,read
2026-09-24 18:52,palermo,26,City Center | Massimo Theater,2026-09-24,19,weekday,Small,13,5,2.99,read
2026-09-24 18:52,palermo,26,City Center | Massimo Theater,2026-09-24,19,weekday,Standard,18,5,2.49,read
2026-09-24 18:52,palermo,26,City Center | Massimo Theater,2026-09-24,19,weekday,Maxi,13,5,2.99,read
2026-09-24 18:52,rome,31,Termini Train Station,2026-09-24,19,weekday,Small,10,5,1.49,read
2026-09-24 18:52,rome,31,Termini Train Station,2026-09-24,19,weekday,Standard,18,5,2.49,read
2026-09-24 18:52,rome,31,Termini Train Station,2026-09-24,19,weekday,Maxi,11,5,3.49,read
2026-09-24 18:52,bologna,32,Bologna Centrale Train Station,2026-09-24,19,weekday,Small,12,5,1.49,read
2026-09-24 18:52,bologna,32,Bologna Centrale Train Station,2026-09-24,19,weekday,Standard,22,5,2.49,read
2026-09-24 18:52,bologna,32,Bologna Centrale Train Station,2026-09-24,19,weekday,Maxi,19,5,3.49,read
2026-09-24 18:52,milan,36,Cadorna Train Station,2026-09-24,19,weekday,Small,28,5,1.49,read
2026-09-24 18:52,milan,36,Cadorna Train Station,2026-09-24,19,weekday,Standard,30,5,2.49,read
2026-09-24 18:52,milan,36,Cadorna Train Station,2026-09-24,19,weekday,Maxi,16,5,3.49,read
2026-09-24 18:52,siena,38,Piazza del Campo,2026-09-24,19,weekday,Small,6,5,1.49,read
2026-09-24 18:52,siena,38,Piazza del Campo,2026-09-24,19,weekday,Standard,28,5,2.49,read
2026-09-24 18:52,siena,38,Piazza del Campo,2026-09-24,19,weekday,Maxi,21,5,3.49,read
2026-09-24 18:52,brescia,40,Brescia Train Station,2026-09-24,19,weekday,Small,4,3,1.49,read
2026-09-24 18:52,brescia,40,Brescia Train Station,2026-09-24,19,weekday,Standard,16,5,2.49,read
2026-09-24 18:52,brescia,40,Brescia Train Station,2026-09-24,19,weekday,Maxi,13,5,2.99,read
2026-09-24 18:52,pisa,39,Pisa Centrale Train Station,2026-09-24,19,weekday,Small,12,5,1.49,read
2026-09-24 18:52,pisa,39,Pisa Centrale Train Station,2026-09-24,19,weekday,Standard,24,5,2.49,read
2026-09-24 18:52,pisa,39,Pisa Centrale Train Station,2026-09-24,19,weekday,Maxi,14,5,3.49,read
2026-09-24 18:52,rome,37,St. Peter's Basilica,2026-09-24,19,weekday,Small,6,2,1.49,read
2026-09-24 18:52,rome,37,St. Peter's Basilica,2026-09-24,19,weekday,Standard,22,5,2.49,read
2026-09-24 18:52,rome,37,St. Peter's Basilica,2026-09-24,19,weekday,Maxi,17,5,3.49,read
2026-09-24 18:52,milan,47,Duomo District,2026-09-24,19,weekday,Small,9,5,1.49,read
2026-09-24 18:52,milan,47,Duomo District,2026-09-24,19,weekday,Standard,17,5,2.49,read
2026-09-24 18:52,milan,47,Duomo District,2026-09-24,19,weekday,Maxi,14,5,3.49,read
2026-09-24 18:52,bologna,48,Sant'Orsola Hospital,2026-09-24,19,weekday,Small,29,5,0.99,read
2026-09-24 18:52,bologna,48,Sant'Orsola Hospital,2026-09-24,19,weekday,Standard,9,5,1.49,read
2026-09-24 18:52,bologna,48,Sant'Orsola Hospital,2026-09-24,19,weekday,Maxi,9,5,1.49,read
