day,weekday,city,area,storage_id,name,capacity,hours_read,peak,peak_pct,carry_in,bags_in,deposits
2026-09-26,weekend,palermo,albergheria,10054,Luggage Storage Church Of Saint Domenico,30,5,3,10.0,3,0,1.5
2026-09-24,weekday,palermo,albergheria,6677,Luggage Storage Palermo Cathedral,35,2,0,0.0,0,0,0.0
2026-09-25,weekday,palermo,albergheria,6677,Luggage Storage Palermo Cathedral,35,4,0,0.0,0,0,0.0
2026-09-26,weekend,palermo,albergheria,6677,Luggage Storage Palermo Cathedral,35,7,9,25.7,1,8,4.5
2026-09-23,weekday,palermo,corso-dei-mille-sant-erasmo,6453614,Luggage Storage Corso Dei Mille,25,1,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,corso-dei-mille-sant-erasmo,6453614,Luggage Storage Corso Dei Mille,25,2,1,4.0,1,0,0.5
2026-09-25,weekday,palermo,corso-dei-mille-sant-erasmo,6453614,Luggage Storage Corso Dei Mille,25,2,0,0.0,0,0,0.0
2026-09-23,weekday,palermo,fiera,6469236,Luggage Storage Isola delle Femmine,50,1,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,fiera,6469236,Luggage Storage Isola delle Femmine,50,1,0,0.0,0,0,0.0
2026-09-25,weekday,palermo,fiera,6469236,Luggage Storage Isola delle Femmine,50,3,0,0.0,0,0,0.0
2026-09-26,weekend,palermo,fiera,6469236,Luggage Storage Isola delle Femmine,50,4,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,historical-centre-of-palermo,6453593,Luggage Storage Fontana Pretoria,30,2,0,0.0,0,0,0.0
2026-09-25,weekday,palermo,historical-centre-of-palermo,6453593,Luggage Storage Fontana Pretoria,30,2,3,10.0,3,0,1.5
2026-09-26,weekend,palermo,historical-centre-of-palermo,6453593,Luggage Storage Fontana Pretoria,30,8,5,16.7,2,3,2.5
2026-09-23,weekday,palermo,historical-centre-of-palermo,6456367,Luggage Storage near Catacombe Porta D'Ossuna,25,1,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,historical-centre-of-palermo,6456367,Luggage Storage near Catacombe Porta D'Ossuna,25,1,0,0.0,0,0,0.0
2026-09-25,weekday,palermo,historical-centre-of-palermo,6456367,Luggage Storage near Catacombe Porta D'Ossuna,25,4,0,0.0,0,0,0.0
2026-09-26,weekend,palermo,historical-centre-of-palermo,6456367,Luggage Storage near Catacombe Porta D'Ossuna,25,2,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,historical-centre-of-palermo,6458862,Luggage Storage near Sant'Agostino,35,2,2,5.7,2,0,1.0
2026-09-25,weekday,palermo,historical-centre-of-palermo,6458862,Luggage Storage near Sant'Agostino,35,3,5,14.3,5,0,2.5
2026-09-23,weekday,palermo,historical-centre-of-palermo,6461679,Luggage Storage Palermo Old Town,35,1,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,historical-centre-of-palermo,6461679,Luggage Storage Palermo Old Town,35,2,3,8.6,3,0,1.5
2026-09-25,weekday,palermo,historical-centre-of-palermo,6461679,Luggage Storage Palermo Old Town,35,6,2,5.7,2,0,1.0
2026-09-26,weekend,palermo,historical-centre-of-palermo,6461679,Luggage Storage Palermo Old Town,35,8,5,14.3,0,7,3.5
2026-09-23,weekday,palermo,mondello,6456875,Luggage Storage near Mondello,20,1,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,mondello,6456875,Luggage Storage near Mondello,20,3,0,0.0,0,0,0.0
2026-09-25,weekday,palermo,mondello,6456875,Luggage Storage near Mondello,20,4,0,0.0,0,0,0.0
2026-09-26,weekend,palermo,mondello,6456875,Luggage Storage near Mondello,20,7,0,0.0,0,0,0.0
2026-09-23,weekday,palermo,mondello,6460855,Luggage Storage Mondello Port,20,1,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,mondello,6460855,Luggage Storage Mondello Port,20,1,0,0.0,0,0,0.0
2026-09-25,weekday,palermo,mondello,6460855,Luggage Storage Mondello Port,20,4,0,0.0,0,0,0.0
2026-09-26,weekend,palermo,mondello,6460855,Luggage Storage Mondello Port,20,5,5,25.0,0,5,2.5
2026-09-23,weekday,palermo,mont-di-pieta,6456648,Luggage Storage near Palermo Archeological Museum,25,1,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,mont-di-pieta,6456648,Luggage Storage near Palermo Archeological Museum,25,1,2,8.0,2,0,1.0
2026-09-25,weekday,palermo,mont-di-pieta,6456648,Luggage Storage near Palermo Archeological Museum,25,3,0,0.0,0,0,0.0
2026-09-26,weekend,palermo,mont-di-pieta,6456648,Luggage Storage near Palermo Archeological Museum,25,5,0,0.0,0,0,0.0
2026-09-23,weekday,palermo,mont-di-pieta,6460282,Luggage Storage near Palermo Teatro Massimo,20,1,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,mont-di-pieta,6460282,Luggage Storage near Palermo Teatro Massimo,20,2,1,5.0,1,0,0.5
2026-09-25,weekday,palermo,mont-di-pieta,6460282,Luggage Storage near Palermo Teatro Massimo,20,5,20,100.0,4,16,10.0
2026-09-26,weekend,palermo,mont-di-pieta,6460282,Luggage Storage near Palermo Teatro Massimo,20,7,20,100.0,2,18,10.0
2026-09-23,weekday,palermo,palazzo-comitini,7142,Luggage Storage Church Of San Cataldo,50,1,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,palazzo-comitini,7142,Luggage Storage Church Of San Cataldo,50,1,0,0.0,0,0,0.0
2026-09-25,weekday,palermo,palazzo-comitini,7142,Luggage Storage Church Of San Cataldo,50,5,0,0.0,0,0,0.0
2026-09-26,weekend,palermo,palazzo-comitini,7142,Luggage Storage Church Of San Cataldo,50,6,0,0.0,0,0,0.0
2026-09-23,weekday,palermo,palermo-centrale,6458874,Luggage Storage Palermo Centrale Train Station,35,2,1,2.9,1,0,0.5
2026-09-24,weekday,palermo,palermo-centrale,6458874,Luggage Storage Palermo Centrale Train Station,35,2,2,5.7,1,1,1.0
2026-09-25,weekday,palermo,palermo-centrale,6458874,Luggage Storage Palermo Centrale Train Station,35,8,10,28.6,10,0,5.0
2026-09-26,weekend,palermo,palermo-centrale,6458874,Luggage Storage Palermo Centrale Train Station,35,8,3,8.6,1,2,1.5
2026-09-23,weekday,palermo,palermo-centrale,6458911,Luggage Storage near Piazza Giulio Cesare,20,1,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,palermo-centrale,6458911,Luggage Storage near Piazza Giulio Cesare,20,2,0,0.0,0,0,0.0
2026-09-25,weekday,palermo,palermo-centrale,6458911,Luggage Storage near Piazza Giulio Cesare,20,7,0,0.0,0,0,0.0
2026-09-26,weekend,palermo,palermo-centrale,6458911,Luggage Storage near Piazza Giulio Cesare,20,8,0,0.0,0,0,0.0
2026-09-25,weekday,palermo,palermo-centrale,6474457,Luggage Storage near Palermo Station,20,6,0,0.0,0,0,0.0
2026-09-26,weekend,palermo,palermo-centrale,6474457,Luggage Storage near Palermo Station,20,8,0,0.0,0,0,0.0
2026-09-23,weekday,palermo,palermo-centrale,6517,Luggage Storage Palermo Train Station,82,1,7,8.5,7,0,3.5
2026-09-24,weekday,palermo,palermo-centrale,6517,Luggage Storage Palermo Train Station,82,4,20,24.4,0,20,10.0
2026-09-25,weekday,palermo,palermo-centrale,6517,Luggage Storage Palermo Train Station,82,6,12,14.6,1,11,6.0
2026-09-26,weekend,palermo,palermo-centrale,6517,Luggage Storage Palermo Train Station,90,10,84,93.3,1,83,42.0
2026-09-23,weekday,palermo,palermo-centrale,7233,Luggage Storage Palermo Central Station,45,1,5,11.1,5,0,2.5
2026-09-24,weekday,palermo,palermo-centrale,7233,Luggage Storage Palermo Central Station,45,2,11,24.4,8,3,5.5
2026-09-25,weekday,palermo,palermo-centrale,7233,Luggage Storage Palermo Central Station,45,5,3,6.7,3,0,1.5
2026-09-26,weekend,palermo,palermo-centrale,7233,Luggage Storage Palermo Central Station,45,8,9,20.0,0,9,4.5
2026-09-24,weekday,palermo,palermo-city-center,2164,Luggage Storage Verdi Square,100,1,0,0.0,0,0,0.0
2026-09-25,weekday,palermo,palermo-city-center,2164,Luggage Storage Verdi Square,100,3,0,0.0,0,0,0.0
2026-09-23,weekday,palermo,palermo-city-center,2520,Luggage Storage Aragona Square,40,1,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,palermo-city-center,2520,Luggage Storage Aragona Square,40,1,0,0.0,0,0,0.0
2026-09-25,weekday,palermo,palermo-city-center,2520,Luggage Storage Aragona Square,40,3,0,0.0,0,0,0.0
2026-09-26,weekend,palermo,palermo-city-center,2520,Luggage Storage Aragona Square,40,5,8,20.0,0,8,4.0
2026-09-24,weekday,palermo,palermo-city-center,2579,Luggage Storage Kalsa,25,2,2,8.0,2,0,1.0
2026-09-25,weekday,palermo,palermo-city-center,2579,Luggage Storage Kalsa,25,4,0,0.0,0,0,0.0
2026-09-23,weekday,palermo,palermo-city-center,5039,Luggage Storage City Center Palermo,150,1,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,palermo-city-center,5039,Luggage Storage City Center Palermo,150,2,0,0.0,0,0,0.0
2026-09-25,weekday,palermo,palermo-city-center,5039,Luggage Storage City Center Palermo,150,6,0,0.0,0,0,0.0
2026-09-26,weekend,palermo,palermo-city-center,5039,Luggage Storage City Center Palermo,150,8,0,0.0,0,0,0.0
2026-09-23,weekday,palermo,palermo-city-center,6005,Luggage Storage Massimo Theater,30,1,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,palermo-city-center,6005,Luggage Storage Massimo Theater,30,1,0,0.0,0,0,0.0
2026-09-25,weekday,palermo,palermo-city-center,6005,Luggage Storage Massimo Theater,30,4,0,0.0,0,0,0.0
2026-09-26,weekend,palermo,palermo-city-center,6005,Luggage Storage Massimo Theater,30,4,0,0.0,0,0,0.0
2026-09-23,weekday,palermo,palermo-city-center,6456643,Luggage Storage Palermo Palazzo Reale-Orleans,45,1,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,palermo-city-center,6456643,Luggage Storage Palermo Palazzo Reale-Orleans,45,3,11,24.4,2,9,5.5
2026-09-25,weekday,palermo,palermo-city-center,6456643,Luggage Storage Palermo Palazzo Reale-Orleans,45,5,2,4.4,2,0,1.0
2026-09-26,weekend,palermo,palermo-city-center,6456643,Luggage Storage Palermo Palazzo Reale-Orleans,45,8,9,20.0,3,6,4.5
2026-09-23,weekday,palermo,palermo-city-center,7040,Luggage Storage Chiesa Del Gesù Di Casa Professa,45,2,0,0.0,0,0,0.0
2026-09-25,weekday,palermo,palermo-city-center,7040,Luggage Storage Chiesa Del Gesù Di Casa Professa,45,7,0,0.0,0,0,0.0
2026-09-26,weekend,palermo,palermo-city-center,7040,Luggage Storage Chiesa Del Gesù Di Casa Professa,45,1,0,0.0,0,0,0.0
2026-09-23,weekday,palermo,palermo-city-center,7123,Luggage Storage Monte Di Pietà,30,2,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,palermo-city-center,7123,Luggage Storage Monte Di Pietà,30,2,0,0.0,0,0,0.0
2026-09-25,weekday,palermo,palermo-city-center,7123,Luggage Storage Monte Di Pietà,30,8,0,0.0,0,0,0.0
2026-09-26,weekend,palermo,palermo-city-center,7123,Luggage Storage Monte Di Pietà,30,3,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,palermo-city-center,7171,Luggage Storage Via Cavour,20,3,0,0.0,0,0,0.0
2026-09-26,weekend,palermo,palermo-city-center,7171,Luggage Storage Via Cavour,20,6,0,0.0,0,0,0.0
2026-09-23,weekday,palermo,piazza-verdi,6460692,Luggage Storage near Piazza Verdi,40,1,1,2.5,1,0,0.5
2026-09-24,weekday,palermo,piazza-verdi,6460692,Luggage Storage near Piazza Verdi,40,1,6,15.0,6,0,3.0
2026-09-25,weekday,palermo,piazza-verdi,6460692,Luggage Storage near Piazza Verdi,40,4,1,2.5,1,0,0.5
2026-09-26,weekend,palermo,piazza-verdi,6460692,Luggage Storage near Piazza Verdi,40,4,7,17.5,3,4,3.5
2026-09-24,weekday,palermo,port-palermo,3971,Luggage Storage Palermo Tirrenia Ferry Terminal,100,1,6,6.0,6,0,3.0
2026-09-25,weekday,palermo,port-palermo,3971,Luggage Storage Palermo Tirrenia Ferry Terminal,100,2,0,0.0,0,0,0.0
2026-09-23,weekday,palermo,port-palermo,6473031,Luggage Storage near Albero Falcone,20,1,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,port-palermo,6473031,Luggage Storage near Albero Falcone,20,4,0,0.0,0,0,0.0
2026-09-25,weekday,palermo,port-palermo,6473031,Luggage Storage near Albero Falcone,20,6,3,15.0,0,3,1.5
2026-09-26,weekend,palermo,port-palermo,6473031,Luggage Storage near Albero Falcone,20,10,0,0.0,0,0,0.0
2026-09-23,weekday,palermo,port-palermo,6742,Luggage Storage Palermo Port,100,1,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,port-palermo,6742,Luggage Storage Palermo Port,100,2,0,0.0,0,0,0.0
2026-09-25,weekday,palermo,port-palermo,6742,Luggage Storage Palermo Port,100,6,2,2.0,2,0,1.0
2026-09-26,weekend,palermo,port-palermo,6742,Luggage Storage Palermo Port,100,8,3,3.0,0,3,1.5
2026-09-23,weekday,palermo,port-palermo,9162,Luggage Storage Palermo Notarbartolo Railway Station,30,1,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,port-palermo,9162,Luggage Storage Palermo Notarbartolo Railway Station,30,1,0,0.0,0,0,0.0
2026-09-25,weekday,palermo,port-palermo,9162,Luggage Storage Palermo Notarbartolo Railway Station,30,3,0,0.0,0,0,0.0
2026-09-26,weekend,palermo,port-palermo,9162,Luggage Storage Palermo Notarbartolo Railway Station,30,3,3,10.0,0,3,1.5
2026-09-23,weekday,palermo,settecannoli,6472361,Luggage Storage Settecannoli / Romagnolo,50,1,0,0.0,0,0,0.0
2026-09-24,weekday,palermo,settecannoli,6472361,Luggage Storage Settecannoli / Romagnolo,50,2,0,0.0,0,0,0.0
2026-09-25,weekday,palermo,settecannoli,6472361,Luggage Storage Settecannoli / Romagnolo,50,6,0,0.0,0,0,0.0
2026-09-26,weekend,palermo,settecannoli,6472361,Luggage Storage Settecannoli / Romagnolo,50,8,0,0.0,0,0,0.0
2026-09-23,weekday,parma,city-center,6461414,Luggage Storage near Palazzo Marchi,15,1,0,0.0,0,0,0.0
2026-09-24,weekday,parma,city-center,6461414,Luggage Storage near Palazzo Marchi,15,1,0,0.0,0,0,0.0
2026-09-25,weekday,parma,city-center,6461414,Luggage Storage near Palazzo Marchi,15,4,0,0.0,0,0,0.0
2026-09-26,weekend,parma,city-center,6461414,Luggage Storage near Palazzo Marchi,15,3,0,0.0,0,0,0.0
2026-09-23,weekday,parma,city-center,6462255,Luggage Storage near Governor's Palace,20,1,0,0.0,0,0,0.0
2026-09-24,weekday,parma,city-center,6462255,Luggage Storage near Governor's Palace,20,2,0,0.0,0,0,0.0
2026-09-25,weekday,parma,city-center,6462255,Luggage Storage near Governor's Palace,20,4,0,0.0,0,0,0.0
2026-09-26,weekend,parma,city-center,6462255,Luggage Storage near Governor's Palace,20,7,0,0.0,0,0,0.0
2026-09-23,weekday,parma,city-center,6473550,Luggage Storage Arch of San Lazzaro,10,2,0,0.0,0,0,0.0
2026-09-24,weekday,parma,city-center,6473550,Luggage Storage Arch of San Lazzaro,10,9,0,0.0,0,0,0.0
2026-09-25,weekday,parma,city-center,6473550,Luggage Storage Arch of San Lazzaro,10,12,0,0.0,0,0,0.0
2026-09-26,weekend,parma,city-center,6473550,Luggage Storage Arch of San Lazzaro,10,17,0,0.0,0,0,0.0
2026-09-23,weekday,parma,station,6460158,Luggage Storage Parma Railway Station,20,1,0,0.0,0,0,0.0
2026-09-24,weekday,parma,station,6460158,Luggage Storage Parma Railway Station,20,2,0,0.0,0,0,0.0
2026-09-25,weekday,parma,station,6460158,Luggage Storage Parma Railway Station,20,6,0,0.0,0,0,0.0
2026-09-26,weekend,parma,station,6460158,Luggage Storage Parma Railway Station,20,7,0,0.0,0,0,0.0
2026-09-23,weekday,parma,station,6461734,Luggage Storage Parma Train Station,20,1,0,0.0,0,0,0.0
2026-09-24,weekday,parma,station,6461734,Luggage Storage Parma Train Station,20,2,0,0.0,0,0,0.0
2026-09-25,weekday,parma,station,6461734,Luggage Storage Parma Train Station,20,5,0,0.0,0,0,0.0
2026-09-26,weekend,parma,station,6461734,Luggage Storage Parma Train Station,20,8,0,0.0,0,0,0.0
2026-09-23,weekday,parma,station,6469925,Luggage Storage near Parma Station,15,1,0,0.0,0,0,0.0
2026-09-24,weekday,parma,station,6469925,Luggage Storage near Parma Station,15,1,0,0.0,0,0,0.0
2026-09-25,weekday,parma,station,6469925,Luggage Storage near Parma Station,15,4,0,0.0,0,0,0.0
2026-09-26,weekend,parma,station,6469925,Luggage Storage near Parma Station,15,4,0,0.0,0,0,0.0
2026-09-24,weekday,parma,station,6469974,Luggage Storage Parma Station,20,4,0,0.0,0,0,0.0
2026-09-25,weekday,parma,station,6469974,Luggage Storage Parma Station,20,5,2,10.0,0,2,1.0
2026-09-26,weekend,parma,station,6469974,Luggage Storage Parma Station,20,10,0,0.0,0,0,0.0
2026-09-23,weekday,pavia,downtown,1289,Luggage Storage Downtown Pavia,30,1,0,0.0,0,0,0.0
2026-09-24,weekday,pavia,downtown,1289,Luggage Storage Downtown Pavia,30,1,0,0.0,0,0,0.0
2026-09-25,weekday,pavia,downtown,1289,Luggage Storage Downtown Pavia,30,5,0,0.0,0,0,0.0
2026-09-26,weekend,pavia,downtown,1289,Luggage Storage Downtown Pavia,30,7,0,0.0,0,0,0.0
2026-09-23,weekday,pavia,pavia-train-station,6460851,Luggage Storage Pavia Train Station,20,2,0,0.0,0,0,0.0
2026-09-24,weekday,pavia,pavia-train-station,6460851,Luggage Storage Pavia Train Station,20,1,0,0.0,0,0,0.0
2026-09-25,weekday,pavia,pavia-train-station,6460851,Luggage Storage Pavia Train Station,20,8,0,0.0,0,0,0.0
2026-09-26,weekend,pavia,pavia-train-station,6460851,Luggage Storage Pavia Train Station,20,8,0,0.0,0,0,0.0
2026-09-24,weekday,pavia,pavia-train-station,9744,Luggage Storage Pavia Railway Station,25,1,1,4.0,1,0,0.5
2026-09-25,weekday,pavia,pavia-train-station,9744,Luggage Storage Pavia Railway Station,25,1,0,0.0,0,0,0.0
2026-09-23,weekday,pavia,pavia-train-station,9767,Luggage Storage Pavia Piazza Dante,10,1,0,0.0,0,0,0.0
2026-09-24,weekday,pavia,pavia-train-station,9767,Luggage Storage Pavia Piazza Dante,10,1,1,10.0,1,0,0.5
2026-09-25,weekday,pavia,pavia-train-station,9767,Luggage Storage Pavia Piazza Dante,10,5,0,0.0,0,0,0.0
2026-09-26,weekend,pavia,pavia-train-station,9767,Luggage Storage Pavia Piazza Dante,10,4,0,0.0,0,0,0.0
2026-09-23,weekday,perugia,bus-station,7238,Luggage Storage Perugia Bus Station,25,1,1,4.0,1,0,0.5
2026-09-24,weekday,perugia,bus-station,7238,Luggage Storage Perugia Bus Station,25,5,0,0.0,0,0,0.0
2026-09-25,weekday,perugia,bus-station,7238,Luggage Storage Perugia Bus Station,25,7,6,24.0,0,6,3.0
2026-09-26,weekend,perugia,bus-station,7238,Luggage Storage Perugia Bus Station,25,11,0,0.0,0,0,0.0
2026-09-23,weekday,perugia,central-station,1819,Luggage Storage Perugia Railway Station,30,1,2,6.7,2,0,1.0
2026-09-24,weekday,perugia,central-station,1819,Luggage Storage Perugia Railway Station,30,1,2,6.7,2,0,1.0
2026-09-25,weekday,perugia,central-station,1819,Luggage Storage Perugia Railway Station,30,5,2,6.7,2,0,1.0
2026-09-26,weekend,perugia,central-station,1819,Luggage Storage Perugia Railway Station,30,6,2,6.7,2,0,1.0
2026-09-23,weekday,perugia,central-station,2425,Luggage Storage Perugia Train Station,30,1,0,0.0,0,0,0.0
2026-09-24,weekday,perugia,central-station,2425,Luggage Storage Perugia Train Station,30,1,0,0.0,0,0,0.0
2026-09-25,weekday,perugia,central-station,2425,Luggage Storage Perugia Train Station,30,3,0,0.0,0,0,0.0
2026-09-23,weekday,perugia,central-station,6460204,Luggage Storage Perugia Station 24H,20,2,0,0.0,0,0,0.0
2026-09-24,weekday,perugia,central-station,6460204,Luggage Storage Perugia Station 24H,20,9,8,40.0,0,8,4.0
2026-09-25,weekday,perugia,central-station,6460204,Luggage Storage Perugia Station 24H,20,12,7,35.0,0,7,3.5
2026-09-26,weekend,perugia,central-station,6460204,Luggage Storage Perugia Station 24H,20,17,2,10.0,2,0,1.0
2026-09-23,weekday,perugia,central-station,7239,Luggage Storage Piazza Italia,25,1,0,0.0,0,0,0.0
2026-09-24,weekday,perugia,central-station,7239,Luggage Storage Piazza Italia,25,1,0,0.0,0,0,0.0
2026-09-25,weekday,perugia,central-station,7239,Luggage Storage Piazza Italia,25,2,0,0.0,0,0,0.0
2026-09-26,weekend,perugia,central-station,7239,Luggage Storage Piazza Italia,25,2,0,0.0,0,0,0.0
2026-09-23,weekday,perugia,elce,5980,Luggage Storage Via D'andreotto,20,1,0,0.0,0,0,0.0
2026-09-24,weekday,perugia,elce,5980,Luggage Storage Via D'andreotto,20,1,0,0.0,0,0,0.0
2026-09-25,weekday,perugia,elce,5980,Luggage Storage Via D'andreotto,20,4,0,0.0,0,0,0.0
2026-09-26,weekend,perugia,elce,5980,Luggage Storage Via D'andreotto,20,5,0,0.0,0,0,0.0
2026-09-23,weekday,perugia,elce,5982,Luggage Storage near Giuditta Brozzetti Museum,10,1,0,0.0,0,0,0.0
2026-09-24,weekday,perugia,elce,5982,Luggage Storage near Giuditta Brozzetti Museum,10,1,0,0.0,0,0,0.0
2026-09-25,weekday,perugia,elce,5982,Luggage Storage near Giuditta Brozzetti Museum,10,3,0,0.0,0,0,0.0
2026-09-26,weekend,perugia,elce,5982,Luggage Storage near Giuditta Brozzetti Museum,10,3,0,0.0,0,0,0.0
2026-09-23,weekday,perugia,piazza-della-repubblica,5043,Luggage Storage Parco Di Sant'anna,10,1,0,0.0,0,0,0.0
2026-09-24,weekday,perugia,piazza-della-repubblica,5043,Luggage Storage Parco Di Sant'anna,10,1,0,0.0,0,0,0.0
2026-09-23,weekday,perugia,piazza-della-repubblica,6060,Luggage Storage Rocca Paolina,20,1,0,0.0,0,0,0.0
2026-09-24,weekday,perugia,piazza-della-repubblica,6060,Luggage Storage Rocca Paolina,20,1,0,0.0,0,0,0.0
2026-09-25,weekday,perugia,piazza-della-repubblica,6060,Luggage Storage Rocca Paolina,20,3,0,0.0,0,0,0.0
2026-09-26,weekend,perugia,piazza-della-repubblica,6060,Luggage Storage Rocca Paolina,20,4,4,20.0,4,0,2.0
2026-09-23,weekday,perugia,piazza-iv-novembre,6466297,Luggage Storage near University For Foreigners,30,2,0,0.0,0,0,0.0
2026-09-24,weekday,perugia,piazza-iv-novembre,6466297,Luggage Storage near University For Foreigners,30,2,4,13.3,4,0,2.0
2026-09-25,weekday,perugia,piazza-iv-novembre,6466297,Luggage Storage near University For Foreigners,30,9,0,0.0,0,0,0.0
2026-09-26,weekend,perugia,piazza-iv-novembre,6466297,Luggage Storage near University For Foreigners,30,6,0,0.0,0,0,0.0
2026-09-23,weekday,pesaro,city-center,6453347,Luggage Storage Palazzo Mosca,10,1,0,0.0,0,0,0.0
2026-09-24,weekday,pesaro,city-center,6453347,Luggage Storage Palazzo Mosca,10,1,0,0.0,0,0,0.0
2026-09-25,weekday,pesaro,city-center,6453347,Luggage Storage Palazzo Mosca,10,3,0,0.0,0,0,0.0
2026-09-26,weekend,pesaro,city-center,6453347,Luggage Storage Palazzo Mosca,10,5,0,0.0,0,0,0.0
2026-09-23,weekday,pesaro,city-center,6453367,Luggage Storage Pesaro Railway Station,30,1,0,0.0,0,0,0.0
2026-09-24,weekday,pesaro,city-center,6453367,Luggage Storage Pesaro Railway Station,30,1,0,0.0,0,0,0.0
2026-09-25,weekday,pesaro,city-center,6453367,Luggage Storage Pesaro Railway Station,30,4,0,0.0,0,0,0.0
2026-09-23,weekday,pesaro,city-center,6453381,Luggage Storage near Pesaro Station,100,1,0,0.0,0,0,0.0
2026-09-24,weekday,pesaro,city-center,6453381,Luggage Storage near Pesaro Station,100,1,2,2.0,2,0,1.0
2026-09-25,weekday,pesaro,city-center,6453381,Luggage Storage near Pesaro Station,100,6,100,100.0,100,0,50.0
2026-09-26,weekend,pesaro,city-center,6453381,Luggage Storage near Pesaro Station,100,8,0,0.0,0,0,0.0
2026-09-23,weekday,pesaro,city-center,6453382,Luggage Storage Pesaro Old Town,100,1,0,0.0,0,0,0.0
2026-09-24,weekday,pesaro,city-center,6453382,Luggage Storage Pesaro Old Town,100,1,0,0.0,0,0,0.0
2026-09-25,weekday,pesaro,city-center,6453382,Luggage Storage Pesaro Old Town,100,7,100,100.0,100,0,50.0
2026-09-26,weekend,pesaro,city-center,6453382,Luggage Storage Pesaro Old Town,100,8,0,0.0,0,0,0.0
2026-09-23,weekday,pescara,pescara-centrale-train-station,5973,Luggage Storage Public Beach,40,1,0,0.0,0,0,0.0
2026-09-24,weekday,pescara,pescara-centrale-train-station,5973,Luggage Storage Public Beach,40,1,0,0.0,0,0,0.0
2026-09-25,weekday,pescara,pescara-centrale-train-station,5973,Luggage Storage Public Beach,40,3,0,0.0,0,0,0.0
2026-09-26,weekend,pescara,pescara-centrale-train-station,5973,Luggage Storage Public Beach,40,4,0,0.0,0,0,0.0
2026-09-24,weekday,pescara,pescara-centrale-train-station,5989,Luggage Storage Adriatico Stadium,50,1,0,0.0,0,0,0.0
2026-09-25,weekday,pescara,pescara-centrale-train-station,5989,Luggage Storage Adriatico Stadium,50,3,0,0.0,0,0,0.0
2026-09-23,weekday,pescara,pescara-centrale-train-station,5992,Luggage Storage Clap Museum,30,1,0,0.0,0,0,0.0
2026-09-24,weekday,pescara,pescara-centrale-train-station,5992,Luggage Storage Clap Museum,30,3,0,0.0,0,0,0.0
2026-09-25,weekday,pescara,pescara-centrale-train-station,5992,Luggage Storage Clap Museum,30,4,0,0.0,0,0,0.0
2026-09-23,weekday,pescara,pescara-centrale-train-station,6452446,Luggage Storage near Pescara Centrale Railway Station,10,1,0,0.0,0,0,0.0
2026-09-24,weekday,pescara,pescara-centrale-train-station,6452446,Luggage Storage near Pescara Centrale Railway Station,10,1,0,0.0,0,0,0.0
2026-09-25,weekday,pescara,pescara-centrale-train-station,6452446,Luggage Storage near Pescara Centrale Railway Station,10,2,2,20.0,2,0,1.0
2026-09-26,weekend,pescara,pescara-centrale-train-station,6452446,Luggage Storage near Pescara Centrale Railway Station,10,4,0,0.0,0,0,0.0
2026-09-23,weekday,pescara,pescara-centrale-train-station,6455983,Luggage Storage near Pescara Centrale,10,1,0,0.0,0,0,0.0
2026-09-24,weekday,pescara,pescara-centrale-train-station,6455983,Luggage Storage near Pescara Centrale,10,2,0,0.0,0,0,0.0
2026-09-25,weekday,pescara,pescara-centrale-train-station,6455983,Luggage Storage near Pescara Centrale,10,6,2,20.0,2,0,1.0
2026-09-26,weekend,pescara,pescara-centrale-train-station,6455983,Luggage Storage near Pescara Centrale,10,7,0,0.0,0,0,0.0
2026-09-23,weekday,pescara,pescara-centrale-train-station,6455989,Luggage Storage Via Mazzini,10,1,0,0.0,0,0,0.0
2026-09-24,weekday,pescara,pescara-centrale-train-station,6455989,Luggage Storage Via Mazzini,10,1,0,0.0,0,0,0.0
2026-09-25,weekday,pescara,pescara-centrale-train-station,6455989,Luggage Storage Via Mazzini,10,4,0,0.0,0,0,0.0
2026-09-26,weekend,pescara,pescara-centrale-train-station,6455989,Luggage Storage Via Mazzini,10,3,0,0.0,0,0,0.0
2026-09-23,weekday,pescara,pescara-centrale-train-station,6461061,Luggage Storage Piazza Santa Caterina Da Siena,20,1,0,0.0,0,0,0.0
