name,kind,lat,lng
Quartiere Vialba I,neighbourhood,45.5199059,9.1320438
Parco Praecilia,neighbourhood,42.1268944,12.1288836
La Volta,neighbourhood,45.5325822,9.5200219
Borghetto,suburb,42.3461,12.4557807
Valli,suburb,42.3732282,12.4253448
Fiera,neighbourhood,38.1412125,15.6560778
Motorizzazione,neighbourhood,38.1449017,15.6544669
Anas,neighbourhood,38.1402377,15.6602317
Quartiere Safosa,neighbourhood,45.3995579,9.0284723
Città Giardino,suburb,42.4010452,12.8525146
Borgo,suburb,42.3977884,12.8613545
Corte Parravicina,neighbourhood,45.7839805,9.1611728
Zona industriale Viale Europa 30,neighbourhood,45.4415658,9.0403757
حي السلامة 1,suburb,36.6474871,9.6221591
حي السلامة 2,suburb,36.6469652,9.6248101
C.da Mazzotta,neighbourhood,38.7376964,16.1782999
Eliopoli,neighbourhood,43.5995376,10.2945302
Écoquartier Les Vergers,neighbourhood,46.2316581,6.069871
Campomoro,suburb,42.3993386,12.8670701
Vetta,neighbourhood,44.4276024,8.8061508
Santa Maria,neighbourhood,41.3214308,16.2869697
Borgovilla,neighbourhood,41.3133705,16.270259
Patalini,neighbourhood,41.3100394,16.2802132
Zona 167,neighbourhood,41.3101781,16.2707721
Centro,neighbourhood,41.317226,16.2791424
San Giacomo - Settefrati,neighbourhood,41.3202435,16.2719082
Risveglio,neighbourhood,44.4240379,8.807722
Laviosa nuova,neighbourhood,44.4283809,8.7805362
Laviosa vecchia,neighbourhood,44.4282448,8.7812765
Sette Case,neighbourhood,44.3976904,8.6801363
Sapello,neighbourhood,44.4275511,8.781766
Quartiere Italsider,neighbourhood,44.4318545,8.7794307
Palmaro,neighbourhood,44.4329686,8.773054
Serro,neighbourhood,44.4751603,8.9018349
Morigallo,neighbourhood,44.4708714,8.9052414
Écoquartier du Stand,neighbourhood,46.3806761,6.2189497
Quartiere Gescal,neighbourhood,45.5203327,9.1397572
Kesslern,neighbourhood,46.4546338,11.0636634
Tébessa Sud,quarter,35.382591,8.0838738
Pistornile,suburb,45.0118298,9.1253995
quartiere Santa Lucia,quarter,41.2402877,9.1920478
Villaggio Sereno,quarter,45.5105442,10.1892251
UV 14,suburb,36.2485139,6.5564504
UV 13,suburb,36.2543535,6.5650068
UV 15,suburb,36.2576808,6.5613216
UV 20,suburb,36.2362246,6.5731763
Cima della Villa,neighbourhood,44.4894802,8.9015206
Quartiere Arcaro,neighbourhood,45.5323973,11.6301331
Case dei Puffi,neighbourhood,40.9047066,14.2341177
Lotto K,neighbourhood,40.8940633,14.2475964
Sette Palazzi,neighbourhood,40.8966799,14.236883
San Pellegrino,suburb,42.413949,12.1053799
Polveriera delle Basse,neighbourhood,44.5476132,7.6962769
Contrada Vallememoria,neighbourhood,43.3805458,13.5734844
Contrada Sant'Agostino,neighbourhood,43.3993121,13.5780786
Contrada Duomo,neighbourhood,43.3903164,13.5387337
Villaggio dei Fiori,quarter,45.5233335,9.3572817
Contrada San Pietro,neighbourhood,43.3779218,13.5371254
Contrada Mattonata,neighbourhood,43.3853414,13.5115654
Contrada Castelnuovo,neighbourhood,43.4097891,13.5229591
Galletto e Cementizia,neighbourhood,43.9610764,11.1348475
Il Pozzino,neighbourhood,43.9575004,11.1362945
Boccheraccio,neighbourhood,43.9689743,11.1311994
Contrada Valdice,neighbourhood,43.4117807,13.60587
Contrada Chiarino,neighbourhood,43.3955703,13.6104565
Contrada San Francesco,neighbourhood,43.4146467,13.5615298
Contrada Saletta,neighbourhood,43.3852954,13.4702602
Contrada Santa Croce,neighbourhood,43.3777913,13.5013685
Contrada Bagnolo,neighbourhood,43.418806,13.4940085
Contrada Ricciola,neighbourhood,43.4293885,13.5197617
Contrada Addolorata,neighbourhood,43.4262737,13.559304
Frazione Sambucheto,neighbourhood,43.3657446,13.4929088
Frazione Montefiore,neighbourhood,43.4056028,13.4625166
Il Colle,neighbourhood,44.4721252,8.8978629
Contrada Fosso a Mare,neighbourhood,43.3640159,13.6615728
Contrada Santa Casella,neighbourhood,43.3705481,13.6470386
Contrada Tergi,neighbourhood,43.3720196,13.6583541
Contrada Palazzo Rosso,neighbourhood,43.3658413,13.6760043
Contrada Varco,neighbourhood,43.3727221,13.6425184
Contrada Cappuccini,neighbourhood,43.3692336,13.634474
Contrada San Girio,neighbourhood,43.3864181,13.6546145
Contrada Molino Vecchio,neighbourhood,43.3751218,13.6113846
Contrada Pisciarello,neighbourhood,43.3772261,13.6213222
Contrada Carpineto,neighbourhood,43.3781048,13.6256405
Contrada Altavilla,neighbourhood,43.3811548,13.6314395
Contrada Marolino,neighbourhood,43.3750744,13.6006612
Écoquartier des Plaines du Loup,neighbourhood,46.5392588,6.619976
Le Venelle,neighbourhood,41.0342555,14.2976422
Rione Candelaro,neighbourhood,41.4696952,15.5339948
Rione San Ciro,neighbourhood,41.4531605,15.5407863
CEP,neighbourhood,41.4418633,15.5724888
Les Marines,neighbourhood,46.401692,6.9259052
Scuole Rivalta,neighbourhood,44.9530957,9.5862825
Contrada San Paterniano,neighbourhood,43.3540078,13.6453575
Contrada Giardino,neighbourhood,43.354907,13.6748778
Contrada Montecanepino,neighbourhood,43.3563577,13.6567408
Contrada Case Bianche,neighbourhood,43.3631757,13.6399448
Contrada Mezzavia,neighbourhood,43.362895,13.6523902
Contrada Monte Cucco,neighbourhood,43.3534492,13.6369166
Le Village,quarter,43.7337822,6.6248622
Contrada Torrenova,neighbourhood,43.3947256,13.670345
Contrada Santa Maria in Potenza Picena,neighbourhood,43.4023114,13.6615714
Contrada Mortolo,neighbourhood,43.3542748,13.6284863
Contrada Orti,neighbourhood,43.365348,13.6315495
Contrada Reuccio,neighbourhood,43.3634077,13.6294734
Contrada Montemaggio,neighbourhood,43.3580548,13.6385849
Contrada La Cava,neighbourhood,43.3675162,13.616226
Contrada Casale,neighbourhood,43.3677502,13.6073827
Contrada Redefosco,neighbourhood,43.3649079,13.6039106
Contrada Zoccolanti,neighbourhood,43.3631377,13.6126077
Contrada Monte Aprile,neighbourhood,43.3571273,13.6092772
Contrada Mandolino,neighbourhood,43.3599146,13.619171
Contrada Spirito Santo,neighbourhood,43.3536042,13.5977737
Contrada Castelletta,neighbourhood,43.3471752,13.6127928
Contrada Sant'Angelo,neighbourhood,43.3534344,13.6215314
Contrada Rio Maggio,neighbourhood,43.3523599,13.615188
Contrada Fonte La Valle,neighbourhood,43.3526173,13.6087587
Contrada Monte Priori,neighbourhood,43.3814913,13.6651951
Contrada Acquabona,neighbourhood,43.3824888,13.6756235
Contrada Marignano,neighbourhood,43.3997467,13.6404919
Contrada Crocefissetto,neighbourhood,43.3878266,13.6343121
Contrada Potenza,neighbourhood,43.3917372,13.6235297
Contrada Asola,neighbourhood,43.3438787,13.6532231
Contrada Monte Coriolano,neighbourhood,43.3544936,13.6903944
Siebenaich,neighbourhood,46.8002683,14.3991595
Korcsánypuszta,neighbourhood,46.184358,17.8677553
Gewerbegebiet,neighbourhood,47.1856428,10.906563
Steinach,neighbourhood,46.6711628,11.1668118
St. Valentin - S. Valentino,neighbourhood,46.661909,11.1835575
residene nour,quarter,36.8253939,10.097784
La Buca,neighbourhood,41.8593628,12.4573472
Les Deux Oueds,quarter,36.4306068,10.6928091
سيدي محرصي,quarter,36.4378547,10.7058312
Feđika,neighbourhood,45.5520707,18.7053807
Stufels - Stufles,suburb,46.7168678,11.6611025
Rione Genala,neighbourhood,40.736089,13.8566972
Rione Margherita,neighbourhood,40.7364959,13.856231
L'Anse du Portier,neighbourhood,43.7421355,7.4320988
Corea,neighbourhood,43.5652625,10.3281167
Shangay,neighbourhood,43.564454,10.3218458
Borgo San Jacopo,neighbourhood,43.5340505,10.3038266
Borgo Cappuccini,neighbourhood,43.5401473,10.3085145
Coteto,neighbourhood,43.5385028,10.3284544
Pontino,neighbourhood,43.5561896,10.3136848
Torretta,neighbourhood,43.5607088,10.3120268
Venezia Nuova,neighbourhood,43.5548949,10.3074362
La Rosa,neighbourhood,43.5252031,10.3255257
Collinaia,neighbourhood,43.5177009,10.3409625
Scopaia,neighbourhood,43.5258797,10.3384875
La Leccia,neighbourhood,43.5282955,10.3463363
Antignano,neighbourhood,43.4963058,10.3257021
Banditella,neighbourhood,43.5076668,10.3233699
Fabbricotti,neighbourhood,43.5342081,10.3140776
La Cigna,neighbourhood,43.5604507,10.3398653
Sorgenti,neighbourhood,43.5608141,10.3321432
Fiorentina,neighbourhood,43.5611389,10.3286581
Borgo di Magrignano,neighbourhood,43.5383294,10.3456306
Garibaldi,neighbourhood,43.5564635,10.3202953
San Marco,neighbourhood,43.560511,10.3145985
Bastia,neighbourhood,43.5611916,10.3214982
Pfadiheim Langwis,neighbourhood,47.240421,8.6377949
Centro storico,suburb,41.0824468,16.7805753
Porta a Mare,neighbourhood,43.5439508,10.3035899
Nuovo Centro,neighbourhood,43.5320846,10.3283245
Müliacher,neighbourhood,47.2439815,8.5297786
Contrada Simonelli,neighbourhood,46.2249781,10.1639465
Villaggio Mario Pirola,neighbourhood,45.5257219,9.3361492
Le Marie Jeanne,neighbourhood,43.6614202,7.1318781
Giudecca,neighbourhood,40.8298403,15.0682403
Chrummholzmatte,neighbourhood,47.0178507,7.7673363
Römersiedlung,neighbourhood,47.1101275,14.186117
Borgo San Salvatore,neighbourhood,45.3032298,9.4137687
CESIOL,neighbourhood,45.3032543,9.4135206
San Rocco,quarter,45.3020887,9.415834
PALASET,neighbourhood,45.3019199,9.4136973
Piazza,neighbourhood,45.3010352,9.417051
RONCHETTO,neighbourhood,45.304621,9.4162472
La Gâche,quarter,45.4347605,5.9996085
Schlachthof,suburb,47.2761094,11.4141992
Altstadt,suburb,47.2684719,11.3931387
Innenstadt,suburb,47.2668947,11.3921978
Torraccia di San Basilio,quarter,41.9492963,12.5833487
Rebocco,suburb,44.1111532,9.8020625
Pasteur - Saint Pons,suburb,43.7282934,7.2832329
Sončni Podutik,neighbourhood,46.0805797,14.4548447
Soseska Čolnarska,neighbourhood,46.0393852,14.5093318
Ferantov vrt,neighbourhood,46.0479129,14.500201
Soseska DRENovo,neighbourhood,45.9982069,14.3344456
Naiana,neighbourhood,43.7205392,10.9545555
Résidence Tanello,neighbourhood,41.6432547,9.3306062
Les Épinettes,neighbourhood,44.0975404,6.2330461
Terracorta,neighbourhood,45.0768278,7.5616958
CRU 7,neighbourhood,45.3060526,9.4096728
Ville dei Dirigenti,neighbourhood,45.5936356,9.5377755
Le Tivoli,neighbourhood,44.0860765,6.21198
Quartiere operaio Mario Garbagni,quarter,45.6460447,9.5920614
Quartiere operaio Leonardo da Vinci,quarter,45.6436946,9.6093602
Cuneo Verde,quarter,43.8948299,12.9161605
Addizione Erculea,neighbourhood,44.6508749,10.9287423
katolikus temetőrész,neighbourhood,47.1166748,18.1310406
Porta Nuova,quarter,42.7657077,11.1113196
Contrada Santissimo Crocifisso,neighbourhood,43.3137413,13.2984365
Contrada San Marco Vecchio,neighbourhood,43.3000222,13.3328238
Contrada Bibiano,neighbourhood,43.3192332,13.3283512
Contrada Valchiusa,neighbourhood,43.3135508,13.3225589
Contrada Chiaravalle,neighbourhood,43.3031536,13.370651
Contrada Carreggiano,neighbourhood,43.3441205,13.3706992
Contrada Santa Maria in Selva,neighbourhood,43.3230446,13.3851242
Contrada Camporota,neighbourhood,43.3282895,13.3490566
Contrada Piangiano,neighbourhood,43.3115048,13.3650532
Contrada Schito,neighbourhood,43.3552512,13.3131793
Contrada Collevago,neighbourhood,43.3465869,13.3411474
Contrada San Lorenzo,neighbourhood,43.319362,13.256362
Contrada San Carlo,neighbourhood,43.315498,13.2758618
Contrada Santa Maria in Paterno,neighbourhood,43.3307007,13.2727959
Contrada Moie,neighbourhood,43.328254,13.3037702
Contrada Sterpare,neighbourhood,43.3345288,13.3015895
Contrada Valcerasa,neighbourhood,43.2914731,13.310886
Contrada Maianesi,neighbourhood,43.2761818,13.3191914
Contrada Berta,neighbourhood,43.2705457,13.2921696
Contrada Vallonica,neighbourhood,43.2811527,13.282869
Contrada Santa Maria in Piana,neighbourhood,43.3017106,13.2601118
Contrada Conce,neighbourhood,43.2980469,13.292765
Höfen,neighbourhood,47.1247831,10.5131811
Feld,neighbourhood,47.1262258,10.5158489
Villa di là,quarter,45.9938397,10.2367865
Lotissement Les Miyes,neighbourhood,46.3253533,6.3807927
Località Sant'Anna,neighbourhood,43.3651586,13.4646946
Località Rinaldi,neighbourhood,43.3754631,13.4602797
Località Villa Mattei,neighbourhood,43.3525118,13.4637531
Località Piane di Potenza,neighbourhood,43.3390666,13.4523189
Località Annunziata,neighbourhood,43.3614204,13.4503998
Località San Giuseppe,neighbourhood,43.3724899,13.4472361
Località Collina,neighbourhood,43.3801866,13.4423867
Località Fontanelle,neighbourhood,43.3538635,13.4435695
Località San Liberato,neighbourhood,43.3589088,13.4415927
Località Serralta,neighbourhood,43.3840448,13.4293833
Località Commenda,neighbourhood,43.3738836,13.4300257
Località Monte Libano,neighbourhood,43.3653964,13.4298541
Località Salimbeni,neighbourhood,43.3561794,13.4315787
Località Palazzetto,neighbourhood,43.341948,13.4209048
Località Cimarella,neighbourhood,43.3571293,13.4054594
Località Santa Cristina,neighbourhood,43.3555911,13.4206608
Località Montebulciano,neighbourhood,43.3702103,13.3991575
Località Campolungo,neighbourhood,43.376748,13.4013811
Località Pallotta,neighbourhood,43.3825525,13.4108412
Le Clédard,quarter,46.766643,7.0640989
La Petite-Grébille,suburb,47.1171455,6.8018876
Résidence L'Écrin,neighbourhood,46.2669363,6.3750718
Weisbrod-Areal,neighbourhood,47.2424573,8.5310292
Grünau,neighbourhood,47.2431426,8.5315766
Kontejnersko naselje Sajmište,neighbourhood,45.4371488,16.2679642
Stehli-Seiden-Areal,neighbourhood,47.2625958,8.4168365
Santa Maria Maddalena,suburb,45.8025971,8.843423
Südtiroler-Siedlung,neighbourhood,47.1655289,9.8157828
Am Gulmenbach,neighbourhood,47.2307975,8.6561791
Centro storico,neighbourhood,41.4609093,13.9304701
Matte,neighbourhood,47.1959353,8.647922
Johannisburg,neighbourhood,47.1760532,8.66956
Brunnenhof,neighbourhood,47.2456427,8.6434151
Case Popolari Edilfamiglia,suburb,40.891352,12.9610899
Verde Lido,suburb,45.7066105,9.8245695
Maiasco,neighbourhood,45.0751631,7.5524792
Quartiere Pentefur,quarter,37.9532246,15.3385877
Résidence Les Cyclades,neighbourhood,46.3370488,6.3900233
Le Clos Joséphine,neighbourhood,46.3405122,6.4771372
Lotissement Pré Berthet,neighbourhood,46.3390634,6.4793461
Loglio di Sopra,suburb,45.0124029,9.2994009
Loglio di Sotto,suburb,45.0177041,9.2987543
Crevel,neighbourhood,46.8098294,6.772905
U Giardinettu,neighbourhood,42.5437706,8.9356604
الحي الاداري,neighbourhood,36.3551631,10.211943
Le Coué,quarter,46.2522738,7.5901936
Tsarrire,quarter,46.2521963,7.5911184
Le Loton,quarter,46.25175,7.5929758
Vers la chapelle,quarter,46.2518906,7.5920587
Milieu du Village,quarter,46.2519812,7.5914841
Les Plampras,quarter,46.2514645,7.5980008
Lotisement El Doua,neighbourhood,35.8736518,7.1079027
Cambiaso,neighbourhood,44.4827037,8.9013321
Quartiere Aldini I,neighbourhood,45.5128178,9.1482681
EuroMilano,neighbourhood,45.508758,9.139199
Quartiere Aldini II,neighbourhood,45.5125262,9.1434387
Quartiere IACP Quarto Oggiaro,neighbourhood,45.5182554,9.1408619
Le Piagge,suburb,43.7907037,11.1735157
San Tommaso - Tre Archi,suburb,43.2281708,13.7769182
Molino Marconi,suburb,45.0103403,9.2981241
Villa d'Asolo,suburb,45.771121,11.8945515
Isola,neighbourhood,44.4997889,8.903331
Bärenboden,quarter,47.0889416,8.6683985
Boden,quarter,47.0896777,8.6702481
Biberegg-Waldegg,quarter,47.0931081,8.6660861
Gassenweidli,quarter,47.0887922,8.6629772
Geissmoosweid,quarter,47.09485,8.6559689
Nägeliberg,quarter,47.0949101,8.6573214
Grossblätz,quarter,47.1114848,8.6774124
Grossmatt,quarter,47.0881401,8.6662962
Kapelle,quarter,47.0914237,8.670839
Husmattli,quarter,47.0909996,8.6730011
Halten,quarter,47.0886292,8.672535
Huob,quarter,47.087063,8.6728557
Spitzleren,quarter,47.0905925,8.6755832
Haflern,quarter,47.0892336,8.6789193
Schwendeli,quarter,47.0923833,8.6781362
Oberberg,quarter,47.0943626,8.683763
Unterberg,quarter,47.0953622,8.6812229
Müllern,quarter,47.1062857,8.6690862
Müsli,quarter,47.0942884,8.6718569
Neumattli,quarter,47.119404,8.6833221
Neusell,quarter,47.0859237,8.6900323
Tschübernell,quarter,47.0838407,8.6887932
Rössliweid,quarter,47.1001508,8.6696467
Stolzboden,quarter,47.0869045,8.6646891
Ponte San Giovanni,neighbourhood,45.9178823,11.1666815
A Torra,neighbourhood,42.5435145,8.9360883
Borgo Centore,suburb,41.2290194,13.7943166
Village des Fourches,neighbourhood,43.1034798,6.3501808
Am Kanal,neighbourhood,47.2747228,8.9101905
Rombolino,neighbourhood,43.5454807,10.338173
Schlattwäldli,neighbourhood,47.1802555,8.4299996
Verižne hiše Vič,neighbourhood,46.0371925,14.4750557
Vorderneuhus,neighbourhood,47.178915,8.5892676
Chalchrain,quarter,47.1330687,8.6218964
Alte Mühle,neighbourhood,47.203389,8.8875016
Pfarrweid,neighbourhood,47.1864458,8.826859
Maienwies,neighbourhood,47.190547,8.8233982
Neuhof,neighbourhood,47.1907843,8.8277692
Katrinenhofpark,neighbourhood,47.1901741,8.827549
Hinterfeld,neighbourhood,47.1906496,8.8338563
Holenstock,quarter,47.1266205,8.7364178
Klostermühlematte,quarter,47.1322956,8.7479138
Dorfblick,quarter,47.1402553,8.7400304
Schachli,neighbourhood,46.9755307,8.7518872
Villaggio Sogno,neighbourhood,46.1656896,11.1090573
Höckli,neighbourhood,46.9908561,8.7256215
Mütschenen,neighbourhood,46.9908731,8.7245551
Büel,neighbourhood,46.988493,8.7299324
Lindenmatt,neighbourhood,46.9876275,8.7224116
Sennmatt,neighbourhood,46.988349,8.7214052
Residenze di edilizia convenzionata,neighbourhood,44.4747059,8.8987383
I Mattoni,neighbourhood,44.4727225,8.8988116
I Viali,neighbourhood,44.4739946,8.897119
Il Borgo,neighbourhood,44.4743263,8.8957282
Bullona,neighbourhood,45.4880098,9.1670746
Isola,neighbourhood,45.4898332,9.1883912
Porta Romana,neighbourhood,45.4509066,9.2056092
Cagnola,neighbourhood,45.4928939,9.1495217
Nolo,neighbourhood,45.4915697,9.2199608
Centro storico,neighbourhood,40.7949396,17.1235597
Centro storico,neighbourhood,41.7251246,13.3437303
Village 48,neighbourhood,46.7878984,6.6315941
Majstori,neighbourhood,42.3511025,18.8381363
Üdülőtelep,suburb,46.19036,18.1379022
Pincesor,suburb,46.0381455,18.3446037
Poljana dr. Franje Tuđmana,neighbourhood,45.9075166,16.8535498
Stagnoni,quarter,44.1138356,9.8579009
Industrijska zona,quarter,45.8955579,16.8547949
Écoquartier du Crépon - Osiris,neighbourhood,46.6350255,6.6320869
Salviano,neighbourhood,43.5395558,10.3404196
Vucciria,quarter,38.1181577,13.3651931
Città Alta,neighbourhood,45.7048816,9.6648547
Rastbühel,neighbourhood,47.2547718,10.7400114
Lassigg,neighbourhood,47.2530321,10.7422825
Am Majötz,neighbourhood,47.2484497,10.7384476
Plangg,neighbourhood,47.2509761,10.7435839
Am Bergl,neighbourhood,47.2448728,10.7353957
Contrada Campo,neighbourhood,38.6706035,15.8788887
Carmine,neighbourhood,38.6757453,15.9035846
Marina,neighbourhood,38.6785943,15.9033644
Pennello,neighbourhood,38.7150033,16.1147583
Marina,neighbourhood,38.7337998,16.1577149
Cité 111 logements,suburb,36.1230151,6.3632281
Centro storico Schiavonia,neighbourhood,40.6350881,17.0377565
Le Corti,neighbourhood,44.7728759,10.7748829
Rione Santa Barbara,neighbourhood,38.7851725,16.2902822
Rione San Teodoro,neighbourhood,38.7846626,16.2937688
Rione Madonna del Carmine,neighbourhood,38.7827197,16.2929685
Rione San Francesco,neighbourhood,38.783079,16.2898539
Шљивик,quarter,44.9604786,18.2823432
Villaggio dei Ciliegi,neighbourhood,44.7796361,10.7866117
Coriandoline,neighbourhood,44.7807953,10.7827636
Spodnja Šiška,neighbourhood,46.0699642,14.4902595
Ex Caserma della Cavalleria,suburb,44.9903048,9.0040259
Fardes Coccos,neighbourhood,40.1011505,8.6564055
Macchie,suburb,41.1469149,16.7736297
Porto Torres,suburb,41.0894638,16.7828139
Campolieto,suburb,41.0823623,16.7634418
Piscina dei preti,suburb,41.0893233,16.7754155
Picone,suburb,41.1055996,16.848104
Centro Direzionale,suburb,43.8700306,11.1021686
Mezzana,neighbourhood,43.8628793,11.1162555
Santa Gonda,suburb,43.8695846,11.1117663
Soccorso,suburb,43.8721375,11.0904462
Quadrante Europa - Stazione,suburb,43.8762116,11.1058879
Grignano,suburb,43.8642932,11.0837631
Cafaggio,suburb,43.8537355,11.0797784
Reggiana - Gescal,suburb,43.8735261,11.0715651
San Giusto,suburb,43.8658279,11.067973
Paperino,suburb,43.8392722,11.0880666
Écoquartier Pra Roman,neighbourhood,46.5618262,6.6973895
Rigaud,neighbourhood,46.2073726,6.1989257
Écoquartier Ecovela,neighbourhood,46.1136671,6.0369929
Ensemble,neighbourhood,46.198512,6.1762846
La Motta,quarter,41.0826866,16.7805321
Écoquartier de l'ancienne papeterie,neighbourhood,46.7754561,7.1542559
Quartierino,quarter,41.1133899,16.8558703
Sant'Anna,suburb,41.1012127,16.9393659
Villaggio del Lavoratore,suburb,41.1061689,16.8231873
Les Terrasses d’Aubonne,neighbourhood,47.0391939,6.3315491
Les Liaudes,neighbourhood,46.5180595,6.6559235
Zona 2000,neighbourhood,45.0377126,9.6811658
Galleana,suburb,45.033461,9.6890363
INA-Casa,neighbourhood,45.0403983,9.6886471
Belvedere,neighbourhood,45.043902,9.6747429
Centro storico,quarter,42.760789,11.1142638
Porta Vecchia,quarter,42.7561293,11.1153994
Borgo Tripoli,quarter,42.7632052,11.1180207
Centro storico,suburb,40.6196243,15.0560254
Mulinello,neighbourhood,40.6147033,15.0614403
Pescara (167),neighbourhood,40.6137351,15.0706666
Paterno,neighbourhood,40.6156319,15.0477255
Rione della Pace,neighbourhood,40.6133132,15.0501961
Sacro Cuore,neighbourhood,40.6159546,15.0670776
Borgo,neighbourhood,43.0515933,10.8883819
Cité-Jardin de Prélaz,neighbourhood,46.5257589,6.6158566
Zona 45,quarter,41.1026895,16.9030303
San Pio,suburb,41.1479583,16.7374366
Rione Sant'Angelo,neighbourhood,41.2358887,14.8085315
La Ponta,neighbourhood,45.2696249,11.9374182
Quartiere Forlanini,neighbourhood,45.458075,9.245186
Pecol,neighbourhood,46.5400402,12.1447959
Rione Scalo,suburb,45.0028277,9.0182078
San Lorenzo,neighbourhood,45.2966275,9.4197344
Dosso,neighbourhood,45.3024657,9.4213887
Santa Maria,neighbourhood,45.2990821,9.4220709
Madonna della Valletta,neighbourhood,45.3006449,9.4146069
Borgovico,neighbourhood,45.8110286,9.0720562
East Garden (ex De Nora),neighbourhood,45.4781559,9.2419911
Quartier de la Paix,neighbourhood,46.3907806,6.2350433
La Colline,neighbourhood,46.5260072,6.8792653
Schleipfenrank,neighbourhood,47.2777349,7.92563
La Ribassiero,neighbourhood,43.6442641,6.9588926
Quartier des Sciers,neighbourhood,46.1677241,6.131354
Lotissement le Champas,neighbourhood,44.3690126,6.678062
Is Cungiausu de Bidda,neighbourhood,39.175414,8.9812995
Strada Santa Vittoria,neighbourhood,39.1733764,8.9868656
Altstadt,quarter,47.2886615,7.94586
Clos du Bourg,neighbourhood,46.3186702,6.9667501
Napsugár lakópark,neighbourhood,47.1992916,18.4246991
Zona P.E.E.P.,neighbourhood,40.9040514,16.8463006
Sept Villas,neighbourhood,35.8747246,7.1027572
Lotisement El Doua,neighbourhood,35.8732102,7.1078523
Il-Baviera,neighbourhood,35.9010405,14.513549
Il-Mandraġġ,neighbourhood,35.8997007,14.5103129
Navigatori,suburb,45.4508769,10.9746388
Ta' Fjuri,quarter,35.944373,14.3875763
En Gruvatiez,neighbourhood,46.7209859,6.5371467
La Béguette,neighbourhood,46.2641987,6.2585763
Les Villas,neighbourhood,46.1891203,6.2529402
Les Chalets,neighbourhood,46.1880659,6.2532526
borgata aurelia,neighbourhood,42.1370658,11.7855628
Surrogati,neighbourhood,44.2124474,9.9941123
Lotissement Les Préludes,neighbourhood,46.2630518,6.2576237
Lotissement Les Martinets,neighbourhood,46.259756,6.2691953
Villas Son Altesse,neighbourhood,46.2608767,6.2643023
Saint Hubert III,neighbourhood,46.2724161,6.2717591
Saint Hubert II,neighbourhood,46.2711972,6.2702279
Saint Hubert I,neighbourhood,46.2698384,6.2690727
La Moutelette B,neighbourhood,46.2712538,6.268127
Lotissement Perroquet,neighbourhood,46.269281,6.2682496
Quartiere Desiree Dupont,neighbourhood,45.2462016,12.029062
Héritage,neighbourhood,46.1714172,6.2614357
Quartiere Matteotti,neighbourhood,44.2032949,9.9673092
Valdellora,quarter,44.1156242,9.8254176
Cité El Hedi Khlil,quarter,36.6174164,8.9794577
Ograde,neighbourhood,45.6597451,17.016377
La Rotonda,neighbourhood,41.8449418,15.8584284
Magistratura di Sant'Antonio,quarter,43.7120819,10.3933358
Magistratura di San Martino,quarter,43.7074217,10.4118713
Wettertannen,quarter,47.1471722,8.712416
Länder,quarter,47.1451675,8.7059996
Staro Sajmište,neighbourhood,45.8994775,16.8377154
La Garcine,neighbourhood,44.7879211,6.9326359
Résidence des palmiers,neighbourhood,43.0893582,6.0745272
Le Portier,neighbourhood,43.7417703,7.4321261
Résidence du Poseidon,neighbourhood,43.090378,6.0747225
Villaggio italo canadese,neighbourhood,40.964669,14.9752778
Fontaine,neighbourhood,45.4632707,6.4397831
La Forêt,neighbourhood,45.4616593,6.4404613
Le Bourg,neighbourhood,45.4612369,6.4435268
Planchamp,neighbourhood,45.4597022,6.4408701
Le Mottet,neighbourhood,45.4585218,6.4403596
Crève-coeur,neighbourhood,45.4591906,6.4454153
Le Bois de la Croix,neighbourhood,45.4556385,6.4451873
Via dei Colli,neighbourhood,44.1138821,9.8173634
Lotissement Les Anémones,neighbourhood,43.1191524,6.1478183
Lotissement les Strelitzias,neighbourhood,43.1192305,6.1488174
Lotissement Notre-Dame,neighbourhood,43.1472427,6.0844354
Alipašino Polje,suburb,43.8431072,18.3478944
Case da Zara,neighbourhood,45.2800551,11.9292409
Lotissement Castel Diaoù,neighbourhood,43.5430372,6.6624723
Santa Barbara,suburb,42.4337151,12.1109649
Capretta,suburb,42.4321954,12.1121776
Cité Frères Rahhabi,neighbourhood,36.4674154,7.4627128
Les Mosaïques,neighbourhood,47.0074079,7.0011577
L'Oasis,neighbourhood,46.4774784,6.8368547
Murgle,quarter,46.0344989,14.4920222
Ilfis,neighbourhood,46.9398758,7.7755241
Domaine des Chênes Blancs,neighbourhood,43.6589623,6.7907475
Rózsa hegy,quarter,47.2162361,18.460335
Túrózsák,quarter,47.21216,18.4511366
Máriavölgy,neighbourhood,47.2108782,18.4516713
Közép hegy,quarter,47.2079177,18.4534139
Külső hegy,quarter,47.2095562,18.4673594
Szétső hegy,quarter,47.2006157,18.476388
Felső hegy,quarter,47.2013542,18.4645047
Belső hegy,quarter,47.2001267,18.4562988
Püspökkertváros,neighbourhood,47.2014914,18.4607946
Rácbánya,suburb,47.191708,18.4543137
Berkes Ferenc lakótelep,neighbourhood,47.1891916,18.4581368
Köfém lakótelep,suburb,47.1932421,18.4623488
Íróutcák,suburb,47.2006402,18.4384362
Öreghegy,suburb,47.2075274,18.4619929
La Villa,neighbourhood,41.8424957,15.8568939
Largo D'Azzeglio,neighbourhood,41.8417316,15.8592609
Largo del Purgatorio,neighbourhood,41.8419071,15.8573065
