read_at,date,weekday,day_type,club,slug,court,cover,start,time_band,status,price_90,price_60
2026-09-21 08:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 3,outdoor,10:00,morning,free,40 EUR,28 EUR
2026-09-21 08:00,2026-09-21,Mon,weekday,Marina Sporting,marina-sporting,Padel 1,outdoor,08:30,morning,booked,,
2026-09-21 08:00,2026-09-21,Mon,weekday,Marina Sporting,marina-sporting,Padel 1,outdoor,09:00,morning,booked,,
2026-09-21 08:00,2026-09-21,Mon,weekday,Marina Sporting,marina-sporting,Padel 1,outdoor,09:30,morning,booked,,
2026-09-21 08:00,2026-09-21,Mon,weekday,Marina Sporting,marina-sporting,Padel 1,outdoor,10:00,morning,booked,,
2026-09-21 08:00,2026-09-21,Mon,weekday,Marina Sporting,marina-sporting,Padel 2,outdoor,08:30,morning,free,,
2026-09-21 08:00,2026-09-21,Mon,weekday,Marina Sporting,marina-sporting,Padel 2,outdoor,09:00,morning,free,,
2026-09-21 08:00,2026-09-21,Mon,weekday,Marina Sporting,marina-sporting,Padel 2,outdoor,09:30,morning,booked,,
2026-09-21 08:00,2026-09-21,Mon,weekday,Marina Sporting,marina-sporting,Padel 2,outdoor,10:00,morning,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,outdoor,10:30,morning,free,32 EUR,24 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,outdoor,11:00,morning,free,32 EUR,24 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,outdoor,11:30,morning,free,32 EUR,24 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,outdoor,12:00,lunch,free,32 EUR,24 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,outdoor,10:30,morning,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,outdoor,11:00,morning,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,outdoor,11:30,morning,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,outdoor,12:00,lunch,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,indoor,10:30,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,indoor,11:00,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,indoor,11:30,morning,free,40 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,indoor,12:00,lunch,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,indoor,10:30,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,indoor,11:00,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,indoor,11:30,morning,free,40 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,indoor,12:00,lunch,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,indoor,10:30,morning,free,40 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,indoor,11:00,morning,free,40 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,indoor,11:30,morning,free,40 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,indoor,12:00,lunch,free,40 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Aquafit Padel,aquafit-padel,Padel 1,outdoor,10:30,morning,free,40 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Aquafit Padel,aquafit-padel,Padel 1,outdoor,11:00,morning,free,40 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Aquafit Padel,aquafit-padel,Padel 1,outdoor,11:30,morning,free,40 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Aquafit Padel,aquafit-padel,Padel 1,outdoor,12:00,lunch,free,40 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Aquafit Padel,aquafit-padel,Padel 2,outdoor,10:30,morning,free,40 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Aquafit Padel,aquafit-padel,Padel 2,outdoor,11:00,morning,free,40 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Aquafit Padel,aquafit-padel,Padel 2,outdoor,11:30,morning,free,40 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Aquafit Padel,aquafit-padel,Padel 2,outdoor,12:00,lunch,free,40 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 1,indoor,10:30,morning,free,48 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 1,indoor,11:00,morning,free,48 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 1,indoor,11:30,morning,free,48 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 1,indoor,12:00,lunch,free,48 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 2,indoor,10:30,morning,free,48 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 2,indoor,11:00,morning,free,48 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 2,indoor,11:30,morning,free,48 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 2,indoor,12:00,lunch,free,48 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 3,indoor,10:30,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 3,indoor,11:00,morning,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 3,indoor,11:30,morning,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 3,indoor,12:00,lunch,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,indoor,10:30,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,indoor,11:00,morning,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,indoor,11:30,morning,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,indoor,12:00,lunch,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,indoor,10:30,morning,free,48 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,indoor,11:00,morning,free,48 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,indoor,11:30,morning,free,48 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,indoor,12:00,lunch,free,48 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,1 Esterno,outdoor,10:30,morning,free,40 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,1 Esterno,outdoor,11:00,morning,free,40 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,1 Esterno,outdoor,11:30,morning,free,40 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,1 Esterno,outdoor,12:00,lunch,free,40 EUR,32 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,2 Esterno,outdoor,10:30,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,2 Esterno,outdoor,11:00,morning,free,40 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,2 Esterno,outdoor,11:30,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,2 Esterno,outdoor,12:00,lunch,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,3 COPERTO,indoor,10:30,morning,free,56 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,3 COPERTO,indoor,11:00,morning,free,56 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,3 COPERTO,indoor,11:30,morning,free,56 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,3 COPERTO,indoor,12:00,lunch,free,56 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,4 COPERTO,indoor,10:30,morning,free,56 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,4 COPERTO,indoor,11:00,morning,free,56 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,4 COPERTO,indoor,11:30,morning,free,56 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,4 COPERTO,indoor,12:00,lunch,free,56 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,Kuikma Indoor,indoor,10:30,morning,free,56 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,Kuikma Indoor,indoor,11:00,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,Kuikma Indoor,indoor,11:30,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,Kuikma Indoor,indoor,12:00,lunch,free,56 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,6 Indoor,indoor,10:30,morning,free,56 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,6 Indoor,indoor,11:00,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,6 Indoor,indoor,11:30,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,6 Indoor,indoor,12:00,lunch,free,56 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,My Gym City Indoor,indoor,10:30,morning,free,56 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,My Gym City Indoor,indoor,11:00,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,My Gym City Indoor,indoor,11:30,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,My Gym City Indoor,indoor,12:00,lunch,free,56 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,8 Esterno,outdoor,10:30,morning,free,40 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,8 Esterno,outdoor,11:00,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,8 Esterno,outdoor,11:30,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,8 Esterno,outdoor,12:00,lunch,free,40 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,9 Gioielleria Minotto Istrana,indoor,10:30,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,9 Gioielleria Minotto Istrana,indoor,11:00,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,9 Gioielleria Minotto Istrana,indoor,11:30,morning,free,56 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,9 Gioielleria Minotto Istrana,indoor,12:00,lunch,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,10 Gioielleria Minotto Istrana,indoor,10:30,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,10 Gioielleria Minotto Istrana,indoor,11:00,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,10 Gioielleria Minotto Istrana,indoor,11:30,morning,free,56 EUR,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,10 Gioielleria Minotto Istrana,indoor,12:00,lunch,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,Singolo A Esterno,outdoor,10:30,morning,free,24 EUR,20 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,Singolo A Esterno,outdoor,11:00,morning,free,24 EUR,20 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,Singolo A Esterno,outdoor,11:30,morning,free,24 EUR,20 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,Singolo A Esterno,outdoor,12:00,lunch,free,24 EUR,20 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,Singolo B Esterno,outdoor,10:30,morning,free,24 EUR,20 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,Singolo B Esterno,outdoor,11:00,morning,free,24 EUR,20 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,Singolo B Esterno,outdoor,11:30,morning,free,24 EUR,20 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Padel Treviso,padel-treviso,Singolo B Esterno,outdoor,12:00,lunch,free,24 EUR,20 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Altino Sport Village,altino-sport-village,Padel 1,indoor,10:30,morning,free,30 EUR,30 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Altino Sport Village,altino-sport-village,Padel 1,indoor,11:00,morning,free,30 EUR,30 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Altino Sport Village,altino-sport-village,Padel 1,indoor,11:30,morning,free,30 EUR,30 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Altino Sport Village,altino-sport-village,Padel 1,indoor,12:00,lunch,free,30 EUR,30 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Altino Sport Village,altino-sport-village,Padel 2,indoor,10:30,morning,free,30 EUR,30 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Altino Sport Village,altino-sport-village,Padel 2,indoor,11:00,morning,free,30 EUR,30 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Altino Sport Village,altino-sport-village,Padel 2,indoor,11:30,morning,free,30 EUR,30 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Altino Sport Village,altino-sport-village,Padel 2,indoor,12:00,lunch,free,30 EUR,30 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL 1,indoor,10:30,morning,free,40 EUR,27 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL 1,indoor,11:00,morning,free,40 EUR,27 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL 1,indoor,11:30,morning,free,40 EUR,27 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL 1,indoor,12:00,lunch,free,40 EUR,27 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  2,indoor,10:30,morning,free,40 EUR,27 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  2,indoor,11:00,morning,free,40 EUR,27 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  2,indoor,11:30,morning,free,40 EUR,27 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  2,indoor,12:00,lunch,free,40 EUR,27 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  3,indoor,10:30,morning,free,40 EUR,27 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  3,indoor,11:00,morning,free,40 EUR,27 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  3,indoor,11:30,morning,free,40 EUR,27 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  3,indoor,12:00,lunch,free,40 EUR,27 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 4,indoor,10:30,morning,free,50 EUR,34 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 4,indoor,11:00,morning,free,50 EUR,34 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 4,indoor,11:30,morning,free,50 EUR,34 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 4,indoor,12:00,lunch,free,50 EUR,34 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 5,indoor,10:30,morning,free,,
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 5,indoor,11:00,morning,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 5,indoor,11:30,morning,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 5,indoor,12:00,lunch,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 6,indoor,10:30,morning,free,50 EUR,34 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 6,indoor,11:00,morning,free,50 EUR,34 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 6,indoor,11:30,morning,free,50 EUR,34 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 6,indoor,12:00,lunch,free,50 EUR,34 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 7,indoor,10:30,morning,free,50 EUR,34 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 7,indoor,11:00,morning,free,50 EUR,34 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 7,indoor,11:30,morning,free,50 EUR,34 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 7,indoor,12:00,lunch,free,50 EUR,34 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 1,outdoor,10:30,morning,free,40 EUR,28 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 1,outdoor,11:00,morning,free,40 EUR,28 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 1,outdoor,11:30,morning,free,40 EUR,28 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 1,outdoor,12:00,lunch,free,40 EUR,28 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 2,outdoor,10:30,morning,free,40 EUR,28 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 2,outdoor,11:00,morning,free,40 EUR,28 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 2,outdoor,11:30,morning,free,40 EUR,28 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 2,outdoor,12:00,lunch,free,40 EUR,28 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 3,outdoor,10:30,morning,free,40 EUR,28 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 3,outdoor,11:00,morning,free,40 EUR,28 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 3,outdoor,11:30,morning,free,40 EUR,28 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 3,outdoor,12:00,lunch,free,40 EUR,28 EUR
2026-09-21 10:00,2026-09-21,Mon,weekday,Marina Sporting,marina-sporting,Padel 1,outdoor,10:30,morning,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Marina Sporting,marina-sporting,Padel 1,outdoor,11:00,morning,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Marina Sporting,marina-sporting,Padel 1,outdoor,11:30,morning,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Marina Sporting,marina-sporting,Padel 1,outdoor,12:00,lunch,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Marina Sporting,marina-sporting,Padel 2,outdoor,10:30,morning,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Marina Sporting,marina-sporting,Padel 2,outdoor,11:00,morning,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Marina Sporting,marina-sporting,Padel 2,outdoor,11:30,morning,booked,,
2026-09-21 10:00,2026-09-21,Mon,weekday,Marina Sporting,marina-sporting,Padel 2,outdoor,12:00,lunch,booked,,
2026-09-21 12:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,outdoor,12:30,lunch,free,32 EUR,24 EUR
2026-09-21 12:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,outdoor,13:00,lunch,free,32 EUR,24 EUR
2026-09-21 12:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,outdoor,13:30,lunch,free,32 EUR,24 EUR
2026-09-21 12:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,outdoor,14:00,afternoon,free,32 EUR,24 EUR
2026-09-21 12:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,outdoor,12:30,lunch,booked,,
2026-09-21 12:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,outdoor,13:00,lunch,booked,,
2026-09-21 12:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,outdoor,13:30,lunch,booked,,
2026-09-21 12:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,outdoor,14:00,afternoon,booked,,
2026-09-21 12:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,indoor,12:30,lunch,free,,
2026-09-21 12:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,indoor,13:00,lunch,free,40 EUR,
2026-09-21 12:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,indoor,13:30,lunch,free,,
2026-09-21 12:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,indoor,14:00,afternoon,free,,
2026-09-21 12:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,indoor,12:30,lunch,free,,
2026-09-21 12:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,indoor,13:00,lunch,free,40 EUR,
2026-09-21 12:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,indoor,13:30,lunch,free,,
2026-09-21 12:00,2026-09-21,Mon,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,indoor,14:00,afternoon,free,,
2026-09-21 12:00,2026-09-21,Mon,weekday,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,indoor,12:30,lunch,free,40 EUR,
2026-09-21 12:00,2026-09-21,Mon,weekday,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,indoor,13:00,lunch,free,40 EUR,
2026-09-21 12:00,2026-09-21,Mon,weekday,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,indoor,13:30,lunch,free,40 EUR,
2026-09-21 12:00,2026-09-21,Mon,weekday,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,indoor,14:00,afternoon,free,40 EUR,
2026-09-21 12:00,2026-09-21,Mon,weekday,Aquafit Padel,aquafit-padel,Padel 1,outdoor,12:30,lunch,free,40 EUR,
2026-09-21 12:00,2026-09-21,Mon,weekday,Aquafit Padel,aquafit-padel,Padel 1,outdoor,13:00,lunch,free,40 EUR,
2026-09-21 12:00,2026-09-21,Mon,weekday,Aquafit Padel,aquafit-padel,Padel 1,outdoor,13:30,lunch,free,40 EUR,
2026-09-21 12:00,2026-09-21,Mon,weekday,Aquafit Padel,aquafit-padel,Padel 1,outdoor,14:00,afternoon,free,40 EUR,
2026-09-21 12:00,2026-09-21,Mon,weekday,Aquafit Padel,aquafit-padel,Padel 2,outdoor,12:30,lunch,free,40 EUR,32 EUR
2026-09-21 12:00,2026-09-21,Mon,weekday,Aquafit Padel,aquafit-padel,Padel 2,outdoor,13:00,lunch,free,40 EUR,32 EUR
