seen_on,city,area,storage_id,name,lat,lng,capacity,is_locker,open_24_7,reviews,rating,price_eur
2026-09-23,milan,milan-centrale-railway-station,6452075,Luggage Storage near Argonne Metro Station,45.47312729999999,9.2342864,20,False,False,14,4.89,5.0
2026-09-23,milan,bullona,6452074,Luggage Storage Canonica / Corso Sempione,45.4812298,9.1690933,25,False,False,12,4.62,5.0
2026-09-23,milan,casoretto,6452068,Luggage Storage Via Porpora / Casoretto,45.4861802,9.2268995,10,False,False,3,4.67,0.9
2026-09-23,milan,villapizzone-railway-station,6451947,Luggage Storage Piazza Schiavone / Bovisa,45.5000056,9.1648369,25,False,False,14,5,5.0
2026-09-23,milan,zone-1-of-milan,6451752,Luggage Storage near Pinacoteca Di Brera,45.472754735458736,9.189704057209942,40,False,False,124,4.72,5.0
2026-09-23,milan,bullona,6451708,Luggage Storage Cenisio Metro Station,45.48917,9.1695581,100,False,False,6,4.75,5.0
2026-09-23,milan,milan-centrale-railway-station,6451399,Luggage Storage Museo Delle Illusioni,45.4823622,9.2072582,30,False,False,32,4.88,5.0
2026-09-23,milan,piazza-gae-aulenti,6451041,Luggage Storage Milano Centrale / Via Tonale,45.4890066,9.2029319,40,False,False,58,4.65,5.0
2026-09-23,milan,guastalla,6363,Luggage Storage Lodi Metro Station,45.447806,9.208798,25,False,False,14,4.64,5.0
2026-09-23,milan,cologno-monzese,6262,Luggage Storage Cologno Sud,45.523548,9.274227,100,False,False,1,5,0.9
2026-09-23,milan,casoretto,6260,Luggage Storage Church Santa Maria Rossa,45.510369,9.247167,10,False,True,0,0,0.9
2026-09-23,milan,washington,6259,Luggage Storage Via Washington,45.460085,9.155518,30,False,False,7,4.7,5.0
2026-09-23,milan,lambrate,6255,Luggage Storage Lambrate Metro Station,45.485448,9.234424,30,False,False,24,4.83,5.0
2026-09-23,milan,rogoredo-train-station,6212,Luggage Storage Milan Rogoredo,45.431493,9.2439795,50,False,False,46,4.88,5.0
2026-09-23,milan,casoretto,6081,Luggage Storage Piola Metro Station,45.484239,9.226081,30,False,False,7,5,5.0
2026-09-23,milan,castello-sforzesco,5797,Luggage Storage S. Ambrogio Metro Station,45.46259134544151,9.173938035964968,35,False,False,66,4.88,5.0
2026-09-23,milan,castello-sforzesco,5793,Luggage Storage Domodossola Train Station,45.4815982,9.1654589,35,False,False,22,4.85,5.0
2026-09-23,milan,san-siro-stadium,5779,Luggage Storage Via Novara,45.4742674,9.114482,50,False,False,8,4.89,5.0
2026-09-23,milan,milan-centrale-railway-station,5778,Luggage Storage Vtrans Milano,45.49016630808925,9.217709675431253,30,False,False,24,4.8,5.0
2026-09-23,milan,citylife,5775,Luggage Storage Lotto Metro Station,45.4786068,9.1476526,25,False,False,43,4.9,5.0
2026-09-23,milan,missori,5564,Luggage Storage Missori Metro Station,45.4595897,9.1885964,20,False,False,29,4.75,5.0
2026-09-23,milan,milan-centrale-railway-station,5505,Luggage Storage near Milan Centrale Station,45.4892387,9.2041612,40,False,False,19,4.68,5.0
2026-09-23,milan,china-town,5385,Luggage Storage Chinatown,45.4803799,9.1713498,35,False,False,46,4.69,5.0
2026-09-23,milan,cerchiate,5084,Luggage Storage Cerchiate,45.5178392,9.0654745,15,False,False,3,4.75,5.0
2026-09-23,milan,fiera,4814,Luggage Storage Lotto Fieramilanocity,45.475874,9.144404,200,False,False,8,4.8,5.0
2026-09-23,milan,guastalla,4501,Luggage Storage near Muba,45.4596031,9.2075046,25,False,False,5,5,5.0
2026-09-23,milan,novate-milanese,4236,Luggage Storage Sesto San Giovanni,45.532991,9.2256712,15,False,False,1,5,5.0
2026-09-23,milan,carrobbio,3160,Luggage Storage Columns Of San Lorenzo,45.4608345,9.181092,30,False,False,52,4.77,5.0
2026-09-23,milan,porta-romana,3083,Luggage Storage Porta Romana,45.453716,9.203737,15,False,False,28,4.9,5.0
2026-09-23,milan,san-siro-stadium,10096,Luggage Storage Amendola Metro Station,45.47533199999999,9.148361,15,False,False,9,4.67,5.0
2026-09-23,milan,milano-certosa,10073,Luggage Storage Conciliazione Metro Station,45.4677298,9.1637716,25,False,False,10,4.8,5.0
2026-09-23,milan,porta-romana,10022,Luggage Storage Brenta,45.4427524,9.218075899999999,25,False,False,11,4.72,5.0
2026-09-23,naples,naples-centrale-train-station,188,Luggage Storage Naples Centrale,40.854856,14.27071,9999,False,True,1623,4.75,4.9
2026-09-23,naples,naples-city-center,4186,Luggage Storage Naples Toledo Metro Station,40.8420931,14.2488161,40,False,False,286,4.87,4.9
2026-09-23,naples,naples-centrale-train-station,1835,Luggage Storage Naples Train Station,40.8533135,14.2690809,45,False,True,294,4.49,4.9
2026-09-23,naples,naples-cathedral,3657,Luggage Storage Naples Cathedral,40.8505204,14.2600388,100,False,False,131,4.75,4.9
2026-09-23,naples,napoli-port,5226,Luggage Storage Castel Nuovo,40.8396286,14.2549622,10,False,False,250,4.89,4.9
2026-09-23,naples,naples-centrale-train-station,5009,Luggage Storage Napoli P. Garibaldi Station,40.8506106,14.2727555,45,False,False,234,4.75,4.9
2026-09-23,naples,quartieri-spagnoli,1124,Luggage Storage Quartieri Spagnoli,40.8412124,14.2480964,30,False,False,97,4.83,4.9
2026-09-23,naples,monument-of-giuseppe-garibaldi,2697,Luggage Storage Corso Umberto I,40.8503028,14.2671996,30,False,False,79,4.93,4.9
2026-09-23,naples,naples-city-center,5681,Luggage Storage near Sansevero Chapel,40.8480206,14.2540205,50,False,False,69,4.76,4.9
2026-09-23,naples,universita,2366,Luggage Storage Naples Port,40.841612,14.253295,50,False,False,85,4.73,4.9
2026-09-23,naples,quartieri-spagnoli,6739,Luggage Storage near Galleria Umberto I,40.8379021,14.2475376,45,False,False,107,4.78,4.9
2026-09-23,naples,naples-centrale-train-station,5010,Luggage Storage Garibaldi Metro Station,40.8515068,14.2702339,35,False,False,98,4.77,4.9
2026-09-23,naples,naples-centrale-train-station,6458539,Luggage Storage Napoli Centrale,40.85334583404927,14.271242919727342,70,False,False,342,4.82,4.9
2026-09-23,naples,porta-capuana,899,Luggage Storage Porta Capuana,40.854828,14.262384,30,False,False,9,4.7,4.9
2026-09-23,naples,dante,6470046,Luggage Storage near Dante Metro Station,40.8485766,14.2524694,20,False,False,4,5,4.9
2026-09-23,naples,centro-storico,9563,Luggage Storage Piazza Cavour Metro Station,40.8551431,14.2575312,50,False,False,5,4.64,4.9
2026-09-23,naples,naples-centrale-train-station,9407,Luggage Storage Garibaldi - Principe Umberto,40.8548881,14.2679336,10,False,False,3,4.67,4.9
2026-09-23,naples,dante,9271,Luggage Storage Dante Metro Station,40.84819170000001,14.2492576,30,False,False,93,4.87,4.9
2026-09-23,naples,naples-centrale-train-station,9254,Luggage Storage near Naples Centrale Railway Station,40.8548116,14.2693927,25,False,False,2,4.9,4.9
2026-09-23,naples,napoli-porta-nolana,9071,Luggage Storage Duomo / Corso Umberto I,40.8485723,14.2634885,60,False,True,70,4.75,4.9
2026-09-23,naples,vicaria,9003,Luggage Storage Arenaccia,40.8596746,14.26949,35,False,False,13,4.92,4.9
2026-09-23,naples,quartieri-spagnoli,8912,Luggage Storage Toledo / Quartieri Spagnoli,40.8421498,14.2489285,50,False,False,42,4.82,4.9
2026-09-23,naples,napoli-porta-nolana,8419,Luggage Storage Duomo Metro Station,40.8463147,14.2623037,50,False,False,5,4.8,4.9
2026-09-23,naples,naples-cathedral,804,Luggage Storage Roman Theater Of Neapolis,40.8523872,14.2580896,30,False,False,1,5,1.6
2026-09-23,naples,naples-centrale-train-station,7899,Luggage Storage Via Palermo,40.85486,14.2708,100,False,False,21,4.9,4.9
2026-09-23,naples,vomero,7875,Luggage Storage Stadio Collana,40.8462641,14.2217603,40,False,False,1,5,4.9
2026-09-23,naples,naples-centrale-train-station,7182,Luggage Storage Piazza Garibaldi Metro Station,40.851527,14.268827,50,False,False,41,4.76,4.9
2026-09-23,naples,posillipo,6721,Luggage Storage Posillipo,40.803451,14.196781,50,False,False,0,5,1.6
2026-09-23,naples,mergellina-port,6717,Luggage Storage Via Piedigrotta,40.831729,14.222054,50,False,True,37,4.85,4.9
2026-09-23,naples,naples-centrale-train-station,6712,Luggage Storage Naples Bus Station,40.8505382,14.272597,50,False,False,46,4.93,4.9
2026-09-23,naples,dante,6474128,Luggage Storage near Via Toledo,40.8451273,14.2485207,40,False,False,1,5,4.9
2026-09-23,naples,bagnoli-agnano-terme,6473631,Luggage Storage Bagnoli Station,40.8175219,14.1690522,30,False,False,0,0,4.9
2026-09-23,naples,vomero,6473629,Luggage Storage Arenella,40.8543115,14.2289868,20,False,True,0,0,4.9
2026-09-23,naples,mergellina-port,6473529,Luggage Storage Chiaia / Arco Mirelli,40.8321512,14.2242811,40,False,False,0,0,4.9
2026-09-23,naples,dante,6473519,Luggage Storage near Prince of Naples Gallery,40.8503637,14.2499158,50,False,False,0,0,4.9
2026-09-23,naples,dante,6473515,Luggage Storage Dante Metro,40.84853650000001,14.2493432,100,False,False,1,5,4.9
2026-09-23,naples,municipio,6473514,Luggage Storage near Naples Underground,40.8377633,14.2440606,10,False,False,0,0,4.9
2026-09-23,naples,municipio,6473501,Luggage Storage near Acerra Station,40.8357297,14.2464917,50,False,False,0,0,4.9
2026-09-23,naples,vomero,6473440,Luggage Storage Piazza Degli Artisti,40.8476475,14.2289437,30,False,True,0,0,4.9
2026-09-23,naples,municipio,6473140,Luggage Storage De Cesare / Naples Underground,40.83744610000001,14.2469603,10,False,False,0,0,4.9
2026-09-23,naples,napoli-porta-nolana,6473026,Luggage Storage Ranieri / Garibaldi,40.8509094,14.2662476,10,False,False,1,5,4.9
2026-09-23,naples,universita,6472965,Luggage Storage Corso Umberto / Università,40.84427669999999,14.2566752,15,False,False,3,5,4.9
2026-09-23,naples,municipio,6471162,Luggage Storage Port of Naples,40.8396447,14.254986,100,False,False,28,4.89,4.9
2026-09-23,naples,municipio,6471071,Luggage Storage Galleria Umberto I,40.8384359,14.2486237,50,False,False,4,4.5,4.9
2026-09-23,naples,naples-centrale-train-station,6470853,Luggage Storage Corso Umberto / Porta Nolana,40.850243,14.2661487,100,False,False,1,3,4.9
2026-09-23,naples,municipio,6470807,Luggage Storage Piazza Plebiscito,40.8374098,14.2479374,50,False,False,7,4.43,4.9
2026-09-23,naples,napoli-porta-nolana,6470755,Luggage Storage Piazzetta Forcella,40.8502698,14.2654632,20,False,False,1,5,4.9
2026-09-23,naples,vomero,6470744,Luggage Storage Viale Michelangelo,40.848722,14.2345655,50,False,False,0,0,4.9
2026-09-23,naples,Volla,6470355,Luggage Storage Via Volta,40.8722806,14.3513375,100,False,False,0,0,4.9
2026-09-23,naples,mergellina-port,6470131,Luggage Storage Piedigrotta - Torretta,40.8318569,14.2231646,100,False,False,0,0,4.9
2026-09-23,naples,via-chiaia,6470110,Luggage Storage Chiaia,40.8324577,14.2253149,100,False,True,9,4.43,4.9
2026-09-23,naples,via-toledo,6470086,Luggage Storage Toledo - Carità,40.8448122,14.2487839,20,False,False,1,5,4.9
2026-09-23,naples,via-chiaia,6470080,Luggage Storage Napoli Sotterranea,40.8371448,14.2470839,20,False,False,12,4.77,4.9
2026-09-23,naples,via-chiaia,6470069,Luggage Storage Arco Mirelli Metro Station,40.8328509,14.226983,10,False,False,3,4.75,4.9
2026-09-23,naples,vomero,6470067,Luggage Storage Cilea / Vomero,40.8424419,14.2219627,50,False,False,3,5,4.9
2026-09-23,naples,maradona-stadium,6470066,Luggage Storage near Maradona Stadium,40.8300257,14.1936853,50,False,False,0,0,4.9
2026-09-23,naples,via-chiaia,6470065,Luggage Storage Riviera di Chiaia,40.83356,14.2299102,50,False,False,2,4,4.9
2026-09-23,naples,via-toledo,6470059,Luggage Storage Toledo Metro Station,40.843549,14.2496095,50,False,False,2,3,4.9
2026-09-23,naples,naples-centrale-train-station,6470049,Luggage Storage Garibaldi Bus Stop,40.8513023,14.268104,50,False,False,1,5,4.9
2026-09-23,naples,dante,6470045,Luggage Storage Montesanto,40.8477487,14.2461511,30,False,False,0,0,4.9
2026-09-23,naples,naples-centrale-train-station,6467993,Luggage Storage Naples Centrale / Via Firenze,40.8539721,14.269546,40,False,False,1,3,4.9
2026-09-23,naples,via-toledo,6462124,Luggage Storage Via Toledo,40.8434211,14.2493918,30,False,False,19,4.76,4.9
2026-09-23,naples,universita,6461871,Luggage Storage Molo Immacolatella Vecchia,40.8421276,14.2553244,30,False,True,27,4.58,4.9
2026-09-23,naples,napoli-porta-nolana,6461598,Luggage Storage Napoli Centrale / Poerio,40.85314,14.26632,100,False,False,0,0,4.9
2026-09-23,naples,naples-centrale-train-station,6461594,Luggage Storage Garibaldi / Principe Umberto,40.8534177,14.2687125,60,False,False,1,4,4.9
2026-09-23,naples,naples-centrale-train-station,6461549,Luggage Storage Garibaldi - Volturno,40.8581936,14.2677611,100,False,False,4,5,4.9
2026-09-23,naples,vicaria,6460924,Luggage Storage Arenaccia / Poderico,40.86168869999999,14.2701156,20,False,False,0,0,4.9
2026-09-23,naples,naples-centrale-train-station,6460818,Luggage Storage Napoli Centrale / Via Bologna,40.8535435,14.2703909,100,False,False,1,5,4.9
2026-09-23,naples,piazza-cavour,6460747,Luggage Storage San Giovanni a Carbonara,40.85582181257887,14.259095173906646,50,False,False,7,4.29,4.9
2026-09-23,naples,municipio,6460731,Luggage Storage Piazza Municipio,40.8401552,14.2538902,20,False,False,10,4.7,4.9
2026-09-23,naples,napoli-porta-nolana,6460717,Luggage Storage Vespucci - Lucci,40.8467808,14.2753143,15,False,False,1,5,4.9
2026-09-23,naples,universita,6460709,Luggage Storage near University Federico II,40.8451735,14.2596124,100,False,False,19,4.71,4.9
2026-09-23,naples,naples-centrale-train-station,6460339,Luggage Storage Napoli Centrale / Corso Meridionale,40.854564,14.2724945,100,False,False,18,4.81,4.9
2026-09-23,naples,universita,6459908,Luggage Storage near Via Nuova Marina,40.8463087,14.2611877,10,False,False,8,4.5,4.9
2026-09-23,naples,napoli-porta-nolana,6458722,Luggage Storage near Garibaldi,40.8509509,14.2671301,50,False,False,9,5,4.9
2026-09-23,naples,naples-centrale-train-station,6458686,Luggage Storage near Napoli Centrale,40.8532294,14.2677807,25,False,False,12,4.75,4.9
2026-09-23,naples,centro-storico,6458639,Luggage Storage Naples Duomo,40.8521378,14.2604661,20,False,False,16,4.68,4.9
2026-09-23,naples,naples-airport,6458533,Luggage Storage Naples Airport,40.8786405,14.2889219,30,False,False,12,4.5,4.9
2026-09-23,naples,naples-centrale-train-station,6458088,Luggage Storage Napoli Centrale Train Station,40.853305258265635,14.270982738642347,40,False,False,132,4.77,4.9
2026-09-23,naples,porta-capuana,6457911,Luggage Storage Porta Capuana,40.8553546,14.2656383,50,False,False,6,5,4.9
2026-09-23,naples,vomero,6457143,Luggage Storage near Salvator Rosa,40.8526175,14.2361702,20,False,False,2,4.71,4.9
2026-09-23,naples,via-toledo,6456379,Luggage Storage Chiesa Del Gesù Nuovo,40.84574420000001,14.2505715,25,False,False,4,4.5,4.9
2026-09-23,naples,centro-storico,6456326,Luggage Storage near Sansevero Chapel Museum,40.849562,14.2555374,50,False,False,24,4.83,4.9
2026-09-23,naples,pomigliano-darco,6456322,Luggage Storage Pomigliano Public Park,40.9080519,14.3991511,40,False,False,0,5,5.0
2026-09-23,naples,centro-storico,6456095,Luggage Storage Garibaldi / Porta Nolana,40.8512177,14.268424,20,False,False,21,4.92,4.9
2026-09-23,naples,naples-centrale-train-station,6454591,Luggage Storage Metropark Terminal Bus Station,40.8499629,14.2733845,100,False,False,5,5,4.9
2026-09-23,naples,naples-city-center,6454538,Luggage Storage Montesanto Train Station,40.8470521,14.2462218,50,False,False,52,4.83,4.9
2026-09-23,naples,napoli-porta-nolana,6454355,Luggage Storage Napoli Porta Nolana,40.8488734,14.2686652,30,False,False,17,4.88,4.9
2026-09-23,naples,naples-centrale-train-station,6453309,Luggage Storage Rione Vasto / Napoli Centrale,40.8548981,14.2711354,50,False,False,1,5,4.9
2026-09-23,naples,miano,6452747,Luggage Storage Miano,40.8842017,14.2554068,100,False,False,1,5,5.0
2026-09-23,naples,rione-sanita,6452507,Luggage Storage Via Arenaccia,40.8660278,14.2689903,50,False,False,4,5,4.9
2026-09-23,naples,naples-centrale-train-station,6452429,Luggage Storage near Naples Piazza Garibaldi,40.8537336,14.2702548,50,False,False,5,4.83,4.9
2026-09-23,naples,centro-storico,6451783,Luggage Storage near Naples Archaeological Museum,40.8544333,14.2487759,25,False,False,27,4.93,4.9
2026-09-23,naples,via-toledo,6451707,Luggage Storage Naples Ferry Terminal,40.8399655,14.2552516,55,False,False,129,4.78,4.9
2026-09-23,naples,universita,6451702,Luggage Storage Università Underground Station,40.8444618,14.2556539,50,False,False,11,4.92,4.9
2026-09-23,naples,rione-sanita,6451396,Luggage Storage Rione Amicizia,40.8711694,14.272163,10,False,False,1,5,1.6
2026-09-23,naples,napoli-porta-nolana,6451372,Luggage Storage Piazza Principe Umberto,40.85423834628237,14.267938435094974,50,False,False,7,4.87,1.6
2026-09-23,naples,dante,6451213,Luggage Storage Napoli Piazza Dante,40.847449,14.2496451,25,False,False,35,4.65,4.9
2026-09-23,naples,santa-lucia,6451165,Luggage Storage Via Santa Lucia,40.8317275,14.2484802,20,False,False,18,4.94,4.9
2026-09-23,naples,napoli-porta-nolana,6451082,Luggage Storage Università Metro Station,40.8447781,14.2573727,23,False,False,48,4.96,4.9
2026-09-23,naples,porta-capuana,6451076,Luggage Storage Metropark Napoli Centrale,40.850743,14.2723873,90,False,False,43,4.91,4.9
2026-09-23,naples,rione-sanita,6436,Luggage Storage Rione Sanità,40.856971,14.255466,20,False,False,12,4.94,4.9
2026-09-23,naples,naples-centrale-train-station,6387,Luggage Storage Chiesa Pietà Dei Turchini,40.841916,14.251115,30,False,False,2,4.5,4.9
2026-09-23,naples,naples-city-center,5972,Luggage Storage Diana Theatre,40.8422151,14.2237786,15,False,False,0,0,1.6
2026-09-23,naples,santa-lucia,5763,Luggage Storage Santa Lucia,40.8325006,14.2481545,100,False,False,63,4.69,4.9
2026-09-23,naples,naples-cathedral,5702,Luggage Storage Napoli Piazza Cavour Transit Station,40.8551826,14.2574423,35,False,False,39,4.78,4.9
2026-09-23,naples,naples-city-center,5468,Luggage Storage near Chiostro Di Santa Chiara,40.8476891,14.253866,50,False,False,39,4.78,4.9
2026-09-23,naples,universita,5195,Luggage Storage near Duomo Metro Station,40.8464485,14.2620917,50,False,False,28,4.59,4.9
2026-09-23,naples,naples-airport,5163,Luggage Storage Naples Airport,40.87439084159844,14.285378019487293,200,False,False,85,4.86,4.9
2026-09-23,naples,naples-city-center,5060,Luggage Storage Teatro San Ferdinando,40.8573069,14.2601455,100,False,False,8,4.75,4.9
2026-09-23,naples,naples-centrale-train-station,5046,Luggage Storage Napoli Piazza Garibaldi,40.8545507,14.2654634,50,False,False,9,4.67,4.9
2026-09-23,naples,naples-city-center,5040,Luggage Storage Piazza Cavour Station,40.8552947,14.2527761,10,False,False,5,5,4.9
2026-09-23,naples,fuorigrotta,5037,Luggage Storage Fuorigrotta,40.8207053,14.1874741,20,False,False,1,5,1.6
2026-09-23,naples,porta-capuana,4651,Luggage Storage Via Foria,40.857809013647675,14.2605596780777,50,False,False,7,4.86,4.9
2026-09-23,naples,universita,4538,Luggage Storage Duomo Metro Station,40.8463702,14.2629107,30,False,False,18,4.96,4.9
2026-09-23,naples,naples-centrale-train-station,4278,Luggage Storage Naples Piazza Garibaldi,40.85457473428529,14.267405935142964,50,False,False,26,4.71,4.9
2026-09-23,naples,quattro-giornate-station,3952,Luggage Storage Quattro Giornate Station,40.848138,14.2248392,50,False,False,7,4.71,4.9
2026-09-23,naples,naples-city-center,3921,Luggage Storage Naples Municipio Station,40.8399072,14.2535586,50,False,False,50,4.88,4.9
2026-09-23,naples,universita,3694,Luggage Storage Università Station,40.8432291,14.2529747,20,False,False,9,4.6,1.6
2026-09-23,naples,universita,3423,Luggage Storage Univerisity Of Naples,40.844201,14.2586345,50,False,False,43,4.63,4.9
2026-09-23,naples,piazza-del-plebiscito,3046,Luggage Storage Royal Palace,40.8358391,14.2468931,50,False,False,31,4.75,4.9
2026-09-23,naples,san-lorenzo,3045,Luggage Storage Naples Underground,40.8511192,14.2576915,20,False,False,45,4.82,4.9
2026-09-23,naples,piazza-del-gesu,1346,Luggage Storage near Museo Cappella Sansevero,40.848848,14.255988,30,False,False,9,4.78,1.6
2026-09-23,florence,santa-maria-novella,884,Luggage Storage Santa Maria Novella,43.7750524,11.2462724,140,False,True,1654,4.81,4.9
2026-09-23,florence,santa-maria-novella,6461689,Luggage Storage Galleria Commerciale Santa Maria Novella,43.77634279999999,11.248062,125,False,False,445,4.53,4.9
2026-09-23,florence,santa-maria-novella,2262,Luggage Storage Florence Train Station,43.777695,11.249812,100,False,False,623,4.78,4.9
2026-09-23,florence,duomo,5001,Luggage Storage Florence Cathedral,43.7742163,11.2575851,50,False,False,99,4.8,4.9
2026-09-23,florence,battistero-di-san-giovanni,6662,Luggage Storage Riccardi Medici Palace,43.776468,11.256865,30,False,False,79,4.84,4.9
2026-09-23,florence,via-dell-albero,6453618,Luggage Storage Firenze Basilica Santa Maria Novella,43.7743937,11.2499972,70,False,False,295,4.83,4.9
2026-09-23,florence,campo-di-marte,6458764,Luggage Storage Artemio Franchi Stadium,43.778902679641085,11.279769837856295,35,False,False,26,4.72,4.9
2026-09-23,florence,basilica-of-santa-maria-novella,6459632,Luggage Storage Duomo of Florence,43.7725544,11.2576411,10,False,False,78,4.68,4.9
2026-09-23,florence,pitti,3272,Luggage Storage near Pitti Palace,43.7671903,11.2456828,50,False,False,30,4.63,4.9
2026-09-23,florence,santa-croce,6459634,Luggage Storage near Piazza della Signoria,43.7707346,11.255811,50,False,False,52,4.79,4.9
2026-09-23,florence,district-1,6451863,Luggage Storage Hospital Of Innocents,43.77585089999999,11.258955,35,False,False,34,4.91,4.9
2026-09-23,florence,san-lorenzo,6661,Luggage Storage Central Market Square,43.777564,11.252736,100,False,False,28,4.61,4.9
2026-09-23,florence,santa-croce,6454258,Luggage Storage Via Dei Macci,43.77033,11.26587,50,False,False,19,4.84,4.9
2026-09-23,florence,campo-di-marte,6461693,Luggage Storage Campo Marte Station,43.7758332,11.2749336,35,False,False,50,4.83,4.9
2026-09-23,florence,campo-di-marte,966,Luggage Storage Sant'Ambrogio Market,43.7713847,11.2669871,50,False,False,18,4.85,4.9
2026-09-23,florence,basilica-of-santa-maria-novella,6463184,Luggage Storage near Basilica Di San Lorenzo,43.7749813,11.2521951,20,False,False,5,4.8,4.9
2026-09-23,florence,san-marco-florence,9349,Luggage Storage Piazza San Marco,43.7792363,11.2576861,25,False,False,26,4.92,4.9
2026-09-23,florence,san-gallo,9345,Luggage Storage near Piazza Della Libertà,43.78185204537651,11.260294994802333,45,False,False,15,4.73,4.9
2026-09-23,florence,porta-al-prato,9343,Luggage Storage Piazzale Montelungo,43.7805954,11.2440958,25,False,False,4,3,4.9
2026-09-23,florence,san-lorenzo,9317,Luggage Storage Via Guelfa / Mercato Centrale,43.778084,11.2542777,30,False,False,0,0,4.9
2026-09-23,florence,rifredi,9286,Luggage Storage near Rifredi Railway Station,43.8032196,11.236245,10,False,False,3,5,1.6
2026-09-23,florence,rifredi,9282,Luggage Storage Piazza Dalmazia,43.797363,11.2393479,25,False,False,6,4.83,1.6
2026-09-23,florence,rifredi,9280,Luggage Storage Rifredi Railway Station,43.8007387,11.2378969,10,False,False,4,5,4.9
2026-09-23,florence,via-de-boni,8054,Luggage Storage Basilica Di San Lorenzo,43.7763505,11.2519276,30,False,False,25,4.8,4.9
2026-09-23,florence,basilica-of-santa-maria-novella,6708,Luggage Storage Piazza Della Indipendenza,43.778593,11.25361,15,False,False,3,4.81,4.9
2026-09-23,florence,basilica-di-santo-spirito,6693,Luggage Storage near Museo Novecento,43.773217,11.247603,35,False,False,19,4.79,4.9
2026-09-23,florence,santa-croce,6473579,Luggage Storage near Uffizi Galleries,43.7681706,11.2586058,10,False,False,3,4.67,4.9
2026-09-23,florence,santa-croce,6472395,Luggage Storage Via dell'Agnolo,43.77038659999999,11.2633232,50,False,False,0,0,4.9
2026-09-23,florence,santa-maria-novella,6471146,Luggage Storage Via Faenza / SMN,43.777483,11.2511342,30,False,False,0,0,4.9
2026-09-23,florence,santa-maria-novella,6471100,Luggage Storage Via Sant'Antonino,43.7761826,11.2536344,10,False,False,1,5,4.9
2026-09-23,florence,santo-spirito,6471019,Luggage Storage Palazzo Pitti,43.7662515,11.2494299,50,False,False,6,4.17,4.9
2026-09-23,florence,san-lorenzo,6470899,Luggage Storage Mercato Centrale Firenze,43.7761995,11.2536693,30,False,False,2,5,4.9
2026-09-23,florence,porta-al-prato,6470874,Luggage Storage Porta al Prato,43.7774998,11.2404625,100,False,False,4,5,4.9
2026-09-23,florence,santa-croce,6470821,Luggage Storage Santa Croce Church,43.7681526,11.2649355,40,False,False,6,4.67,4.9
2026-09-23,florence,san-lorenzo,6470655,Luggage Storage San Lorenzo,43.7759809,11.2543054,20,False,False,13,4.93,4.9
2026-09-23,florence,duomo,6470491,Luggage Storage Piazza della Repubblica,43.7708974,11.2555927,30,False,False,3,5,4.9
2026-09-23,florence,basilica-of-santa-maria-novella,6469938,Luggage Storage near Strozzi Palace,43.7723997,11.2521311,30,False,False,24,4.86,4.9
2026-09-23,florence,santa-maria-novella,6469294,Luggage Storage San Frediano,43.76995760000001,11.243043,50,False,False,5,5,4.9
2026-09-23,florence,santa-croce,6467881,Luggage Storage near Sant'Ambrogio,43.7719879,11.2667348,30,False,False,13,4.43,4.9
2026-09-23,florence,basilica-of-santa-maria-novella,6461934,Luggage Storage Via Ghibellina,43.770162,11.2621752,20,False,False,8,4.5,4.9
2026-09-23,florence,basilica-of-santa-maria-novella,6461695,Luggage Storage Uffizi Palace,43.7681688,11.2564913,40,False,False,47,4.92,4.9
2026-09-23,florence,san-marco-florence,6461687,Luggage Storage Via Nazionale,43.7786852,11.2534578,20,False,False,1,5,4.9
2026-09-23,florence,santa-maria-novella,6460996,Luggage Storage Smn Station / Largo Alinari,43.7760965,11.2505071,100,False,False,31,4.78,4.9
2026-09-23,florence,basilica-of-santa-maria-novella,6460614,Luggage Storage Via Guelfa / Piazza San Marco,43.7771927,11.2558233,30,False,False,22,4.71,4.9
2026-09-23,florence,santa-croce,6460461,Luggage Storage near Museum Of Illusions Florence,43.77152,11.26038,35,False,False,3,3.8,4.9
2026-09-23,florence,santa-croce,6460434,Luggage Storage near Verdi Theatre,43.769981,11.263198,35,False,False,14,4,4.9
2026-09-23,florence,santa-croce,6459866,Luggage Storage near Casa Buonarroti,43.7699836,11.2654025,30,False,False,17,5,4.9
2026-09-23,florence,santa-croce,6459592,Luggage Storage Via Degli Alfani,43.7739942,11.2634486,35,False,False,4,5,4.9
2026-09-23,florence,santo-spirito,6458479,Luggage Storage Ponte Vecchio,43.767494,11.2519764,30,False,False,20,4.95,4.9
2026-09-23,florence,porta-al-prato,6458372,Luggage Storage Via Baracca,43.7926461,11.2143597,20,False,False,6,4.86,4.9
2026-09-23,florence,san-marco-florence,6458364,Luggage Storage Firenze San Marco,43.7816897,11.2604261,20,False,False,9,4.64,4.9
2026-09-23,florence,santa-maria-novella,6458362,Luggage Storage near Florence Train Station,43.77530437740781,11.2511345744133,20,False,False,53,4.83,4.9
2026-09-23,florence,santa-maria-novella,6458274,Luggage Storage Via Guelfa,43.7775997,11.2552021,40,False,False,0,3.67,4.9
2026-09-23,florence,santa-maria-novella,6458270,Luggage Storage Santa Maria Novella Square,43.7734001,11.248718,10,False,False,21,4.35,4.9
2026-09-23,florence,district-1,6458204,Luggage Storage San Jacopino,43.7837589,11.2408064,20,False,False,7,5,4.9
