read_at,city,area,storage_id,name,day,hour,weekday,capacity,booked,free,status
2026-09-23 17:18,reggio-calabria,central-station,898,Luggage Storage Reggio Calabria Central Station,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,reggio-calabria,center,8936,Luggage Storage Pellaro Via Augusta,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,reggio-calabria,central-station,5950,Luggage Storage S. Caterina Station,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,reggio-calabria,villa-san-giovanni,5948,Luggage Storage Villa San Giovanni Station,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,bolzano,bolzano-train-station,8088,Luggage Storage Bolzano Train Station,2026-09-23,18,weekday,60,26,34,read
2026-09-23 17:18,bolzano,waltherplatz,8090,Luggage Storage Bolzano Cathedral,2026-09-23,18,weekday,30,4,26,read
2026-09-23 17:18,bolzano,bolzano-train-station,6458005,Luggage Storage near South Tyrol Museum of Archaeology,2026-09-23,18,weekday,20,1,19,read
2026-09-23 17:18,bolzano,bolzano-train-station,6457943,Luggage Storage near Waltherplatz,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,bolzano,bolzano-train-station,6463173,Luggage Storage Bolzano Piazza Duomo,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,bolzano,palazzo-mercantile,8134,Luggage Storage Druso Stadium,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,bolzano,city-center,8125,Luggage Storage Corso Italia,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,bolzano,bolzano-train-station,6457950,Luggage Storage near University Of Bolzano,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,bolzano,bolzano-train-station,6457933,Luggage Storage near Duomo Di Bolzano,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,brindisi,corso-garibaldi,877,Luggage Storage Corso Garibaldi,2026-09-23,18,weekday,45,0,45,read
2026-09-23 17:18,brindisi,city-centre,6458028,Luggage Storage Brindisi City Center,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,brindisi,city-centre,6874,Luggage Storage Vittorio Emanuele Ii Park,2026-09-23,18,weekday,35,0,35,read
2026-09-23 17:18,brindisi,central-station,6473492,Luggage Storage Piazza Cairoli / Brindisi Station,2026-09-23,18,weekday,200,0,200,read
2026-09-23 17:18,brindisi,central-station,6473179,Luggage Storage Brindisi Train Station,2026-09-23,18,weekday,70,4,66,read
2026-09-23 17:18,brindisi,central-station,6471163,Luggage Storage near Brindisi Station,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,brindisi,central-station,6460046,Luggage Storage Brindisi Station,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,brindisi,central-station,6459667,Luggage Storage Brindisi Railway Station,2026-09-23,18,weekday,35,0,35,read
2026-09-23 17:18,ferrara,city-center,873,Luggage Storage Ferrara City Center,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,ferrara,railway-station,7252,Luggage Storage Ferrara Railway Station,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,ferrara,city-center,6451982,Luggage Storage Viale Cavour / Ferrara Castle,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,ferrara,railway-station,6452547,Luggage Storage Ferrara Train Station,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,ferrara,railway-station,6469743,Luggage Storage Ferrara Station,2026-09-23,18,weekday,50,2,48,read
2026-09-23 17:18,ferrara,railway-station,7269,Luggage Storage near Ferrara Train Station,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,ferrara,city-center,7260,Luggage Storage Cathedral Of Ferrara,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,ferrara,railway-station,6469734,Luggage Storage near Ferrara Station,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,ferrara,railway-station,6469608,Luggage Storage Via Porta Catena,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,matera,city-center,6455071,Luggage Storage near Matera Centrale,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,matera,city-center,4314,Luggage Storage Matera Via Nazionale,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,matera,city-center,6451088,Luggage Storage Matera Belvedere Piazza Giovanni Pascoli,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,matera,city-center,6451089,Luggage Storage Palombaro Lungo / XX Settembre,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,matera,city-center,6451092,Luggage Storage Piazzetta Pascoli,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,matera,via-dei-messapi,6814,Luggage Storage Via Dei Messapi,2026-09-23,18,weekday,60,0,60,read
2026-09-23 17:18,matera,city-center,6453158,Luggage Storage near Stadio XXI Settembre,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,matera,city-center,6451075,Luggage Storage Via Annunziatella,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,trento,main-station,3884,Luggage Storage Trento Railway Station,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,trento,main-station,9976,Luggage Storage Torre Vanga,2026-09-23,18,weekday,35,0,35,read
2026-09-23 17:18,trento,main-station,9983,Luggage Storage Piazza Del Duomo Di Trento,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,trento,main-station,8028,Luggage Storage Buonconsiglio Castle Museum,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,trento,main-station,6461329,Luggage Storage Trento Train Station,2026-09-23,18,weekday,25,2,23,read
2026-09-23 17:18,trento,main-station,9667,Luggage Storage Ponte San Lorenzo,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,trento,main-station,6456083,Luggage Storage Centa Brennero,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,trento,main-station,10017,Luggage Storage San Giuseppe Church,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,messina,messina-centrale,9018,Luggage Storage Messina Train Station,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,messina,messina-centrale,6497,Luggage Storage Messina Centrale,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,messina,messina-centrale,6504,Luggage Storage Church Of Saint Mary Of The Carmel,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,messina,messina-centrale,6471041,Luggage Storage Via Cannizzaro,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,messina,messina-centrale,6471038,Luggage Storage Messina Cathedral,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,messina,messina-centrale,6471037,Luggage Storage Villa Mazzini,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,messina,messina-centrale,6471036,Luggage Storage Muricello,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,modena,central-station,6400,Luggage Storage Modena Station,2026-09-23,18,weekday,40,,,unavailable
2026-09-23 17:18,modena,central-station,7720,Luggage Storage Teatro Michelangelo,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,modena,central-station,7712,Luggage Storage Modena Piazza Manzoni Station,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,modena,central-station,6459423,Luggage Storage near Palazzina Dei Giardini,2026-09-23,18,weekday,30,2,28,read
2026-09-23 17:18,modena,city-centre,6458405,Luggage Storage near Ducal Palace of Modena,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,modena,central-station,6458403,Luggage Storage Modena Railway Station,2026-09-23,18,weekday,45,2,43,read
2026-09-23 17:18,modena,central-station,6389,Luggage Storage Giardino Ducale Estense,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,modena,city-centre,6379,Luggage Storage Galleria Estense,2026-09-23,18,weekday,25,8,17,read
2026-09-23 17:18,agrigento,agrigento-train-staion,783,Luggage Storage Agrigento Train Station,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,agrigento,city-center,7148,Luggage Storage Agrigento Old Town,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,agrigento,city-center,7126,Luggage Storage Agrigento Bus Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,agrigento,agrigento-train-staion,6472980,Luggage Storage Agrigento Station 24/7,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,agrigento,agrigento-train-staion,6452753,Luggage Storage Agrigento Railway Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,agrigento,city-center,6452613,Luggage Storage Scalinata Degli Artisti,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,aosta,train-station,3895,Luggage Storage Transit Station Aosta,2026-09-23,18,weekday,65,3,62,read
2026-09-23 17:18,aosta,train-station,3864,Luggage Storage Aosta Train Station,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,aosta,city-center,6451191,Luggage Storage Aosta Railway Station,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,brescia,train-station,6036,Luggage Storage Vittoria Metro Station,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,brescia,train-station,6469491,Luggage Storage Piazza della Vittoria,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,brescia,train-station,6030,Luggage Storage Torri Gemelle Park,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,como,city-center,6459749,Luggage Storage Duomo Di Como,2026-09-23,18,weekday,40,8,32,read
2026-09-23 17:18,como,como-lago-train-station,6459994,Luggage Storage Como Lago Train Station,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,como,city-center,7964,Luggage Storage near Como Borghi Railway Station,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,como,city-center,6473954,Luggage Storage near Como S. Giovanni Stn.,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,como,city-center,6473498,Luggage Storage Como S. Giovanni Station,2026-09-23,18,weekday,35,0,35,read
2026-09-23 17:18,monza,downtown,6200,Luggage Storage Monza City Center,2026-09-23,18,weekday,230,0,230,read
2026-09-23 17:18,monza,monza-train-station,6462144,Luggage Storage near Monza Station,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,monza,monza-train-station,6474331,Luggage Storage Monza Via Italia,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,monza,monza-train-station,6462159,Luggage Storage Via Cavour,2026-09-23,18,weekday,120,0,120,read
2026-09-23 17:18,monza,monza-train-station,6462143,Luggage Storage Monza Railway Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,parma,station,6460158,Luggage Storage Parma Railway Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,parma,station,6461734,Luggage Storage Parma Train Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,parma,city-center,6473550,Luggage Storage Arch of San Lazzaro,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,parma,station,6469925,Luggage Storage near Parma Station,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,parma,city-center,6462255,Luggage Storage near Governor's Palace,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,parma,city-center,6461414,Luggage Storage near Palazzo Marchi,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,ravenna,main-station,1538,Luggage Storage Ravenna Train Station,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,ravenna,main-station,6453551,Luggage Storage Ravenna Station,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,ravenna,main-station,6461889,Luggage Storage near Ravenna Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,ravenna,main-station,6461479,Luggage Storage Ravenna Railway Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,ravenna,main-station,6453186,Luggage Storage Via Molinetto,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,savona,train-station,7722,Luggage Storage Savona Railway Station,2026-09-23,18,weekday,20,1,19,read
2026-09-23 17:18,savona,public-beach-lo-scaletto-dei-pescatori,6456768,Luggage Storage Lo Scaletto Dei Pescatori Beach,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,savona,savona-city-center,6461566,Luggage Storage Via XX Settembre,2026-09-23,18,weekday,20,3,17,read
2026-09-23 17:18,savona,savona-city-center,6470488,Luggage Storage Via Collodi,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,trieste,trieste-train-station,3904,Luggage Storage near Trieste Central Station,2026-09-23,18,weekday,45,2,43,read
2026-09-23 17:18,trieste,trieste-train-station,4943,Luggage Storage Trieste Train Station,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,trieste,trieste-train-station,9042,Luggage Storage Trieste Railway Station,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,trieste,trieste-train-station,6451346,Luggage Storage Trieste Centrale,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,trieste,trieste-train-station,6451611,Luggage Storage Arco Di Riccardo,2026-09-23,18,weekday,60,2,58,read
2026-09-23 17:18,trieste,trieste-train-station,4952,Luggage Storage Canal Grande Di Trieste,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,ancona,ancona-train-station,458,Luggage Storage Ancona Train Station,2026-09-23,18,weekday,100,2,98,read
2026-09-23 17:18,ancona,ancona-train-station,3893,Luggage Storage Ancona Railway Station,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,ancona,ancona-train-station,5993,Luggage Storage Ugo Bassi Square,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,ancona,ancona-train-station,5983,Luggage Storage Cristo Divino Church,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,arezzo,city-center,9266,Luggage Storage Arezzo Railway Station,2026-09-23,18,weekday,50,2,48,read
2026-09-23 17:18,arezzo,city-center,9279,Luggage Storage Piazza Grande,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,arezzo,city-center,9278,Luggage Storage Porta Sant'Andrea,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,arezzo,arezzo-train-station,6451175,Luggage Storage Campo Di Marte / Arezzo Station,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,arezzo,city-center,9270,Luggage Storage Via Petrarca,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,arezzo,arezzo-train-station,6456122,Luggage Storage near Arezzo Station,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,caserta,royal-palace,2497,Luggage Storage Royal Palace,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,caserta,city-center,6470092,Luggage Storage Caserta Railway Station,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,caserta,city-center,6470091,Luggage Storage Caserta Train Station,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,caserta,city-center,6470098,Luggage Storage near Caserta Bus Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,caserta,city-center,6470164,Luggage Storage Caserta Bus Station,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,caserta,city-center,6452180,Luggage Storage near Viale Beneduce,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,livorno,livorno-train-station,9547,Luggage Storage Livorno Centrale,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,livorno,city-center,6451865,Luggage Storage Cisternone,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,livorno,city-center,6451828,Luggage Storage Piazza Mazzini,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,livorno,livorno-train-station,6469841,Luggage Storage Livorno Cathedral,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,livorno,city-center,6451829,Luggage Storage Birthplace Amedeo Modigliani,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,padua,main-station,7276,Luggage Storage Padua Train Station,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,padua,city-center,2488,Luggage Storage Scrovegni Chapel,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,padua,main-station,6467981,Luggage Storage Padova Railway Station,2026-09-23,18,weekday,50,1,49,read
2026-09-23 17:18,padua,main-station,7281,Luggage Storage Via Sarpi,2026-09-23,18,weekday,60,0,60,read
2026-09-23 17:18,padua,city-center,6467957,Luggage Storage near Prato Della Valle,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,ragusa,ragusa-train-station,6452897,Luggage Storage Ragusa Train Station,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,ragusa,city-center,6452985,Luggage Storage near Ragusa Bus Terminal,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,ragusa,duomo-di-san-giorgio,6470857,Luggage Storage Chiesa di San Giuseppe,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,ragusa,city-center,6452978,Luggage Storage near Ragusa Cathedral,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,ragusa,city-center,6452840,Luggage Storage Duomo Di Ragusa,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,sassari,city-center,7623,Luggage Storage Viale Dante,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,sassari,sassari-train-station,7526,Luggage Storage Viale Porto Torres,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,taranto,castello-aragonese,6852,Luggage Storage San Cataldo Cathedral,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,taranto,sacello-romano,6455906,Luggage Storage Via Principe Amedeo,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,taranto,sacello-romano,6856,Luggage Storage Via Nitti,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,taranto,castello-aragonese,6848,Luggage Storage Giardini Piazza Garibaldi,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,treviso,treviso-train-station,806,Luggage Storage Treviso Train Station,2026-09-23,18,weekday,75,8,67,read
2026-09-23 17:18,treviso,treviso-train-station,8263,Luggage Storage Treviso Railway Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,treviso,city-center,6469787,Luggage Storage Piazza Giustiniani,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,treviso,city-center,8183,Luggage Storage Stadio Omobono Tenni,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,caltanissetta,caltanissetta-centrale,7727,Luggage Storage Caltanissetta Train Station,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,caltanissetta,caltanissetta-old-town,7719,Luggage Storage Caltanissetta Old Town,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,caltanissetta,caltanissetta-centrale,7624,Luggage Storage Caltanissetta Centrale,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,cosenza,casa-di-galeazzo-di-tarsia,6794,Luggage Storage National Gallery Of Cosenza,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,cosenza,roges,7017,Luggage Storage Roges,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,cosenza,city-centre,6792,Luggage Storage Via Xxiv Maggio,2026-09-23,18,weekday,60,0,60,read
2026-09-23 17:18,cosenza,city-centre,6788,Luggage Storage Piazza Giacomo Mancini,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,cremona,city-center,3044,Luggage Storage Cremona Cathedral,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,cremona,cremona-train-station,6471042,Luggage Storage Cremona Bus Station,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,cremona,cremona-train-station,6471025,Luggage Storage Cremona Railway Station,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,lecco,train-station,7995,Luggage Storage Lecco Train Station,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,lecco,lecco-train-station,6470300,Luggage Storage near Lake Como Museum,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,lecco,lecco-train-station,6470206,Luggage Storage Lecco Railway Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,olbia,train-station,7387,Luggage Storage Olbia Terranova Train Station,2026-09-23,18,weekday,100,15,85,read
2026-09-23 17:18,olbia,train-station,7388,Luggage Storage Olbia Railway Station,2026-09-23,18,weekday,55,0,55,read
2026-09-23 17:18,pavia,downtown,1289,Luggage Storage Downtown Pavia,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,pavia,pavia-train-station,9767,Luggage Storage Pavia Piazza Dante,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,pavia,pavia-train-station,6460851,Luggage Storage Pavia Train Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,pesaro,city-center,6453381,Luggage Storage near Pesaro Station,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,pesaro,city-center,6453382,Luggage Storage Pesaro Old Town,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,pesaro,city-center,6453367,Luggage Storage Pesaro Railway Station,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,pesaro,city-center,6453347,Luggage Storage Palazzo Mosca,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,prato,prato-centrale,4478,Luggage Storage Prato City Center,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,prato,prato-centrale,6784,Luggage Storage Prato Centrale,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,prato,prato-centrale,6471185,Luggage Storage Prato Centrale Railway Station,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,reggio-emilia,railway-station,7858,Luggage Storage Reggio Emilia Train Station,2026-09-23,18,weekday,65,0,65,read
2026-09-23 17:18,reggio-emilia,reggio-emilia-old-town,7861,Luggage Storage Palazzo Magnani,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,vicenza,city-center,1530,Luggage Storage Piazza Castello,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,vicenza,main-station,6461412,Luggage Storage Vicenza Railway Station,2026-09-23,18,weekday,35,0,35,read
2026-09-23 17:18,vicenza,city-center,1526,Luggage Storage Vicenza City Center,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,asti,city-center,6451274,Luggage Storage Asti Cathedral,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,asti,city-center,6451277,Luggage Storage Palazzo Mazzetti,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,grosseto,city-centre,2054,Luggage Storage Grosseto City Centre,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,massa,city-center,6458344,Luggage Storage Massa Centro Railway Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,novara,novara-train-station,6462036,Luggage Storage Novara Train Station,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,potenza,city-center,6460018,Luggage Storage Potenza City Center,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,potenza,potenza-city-center,6459940,Luggage Storage Potenza Santa Maria,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,udine,udine-train-station,6463100,Luggage Storage near Udine Railway Station,2026-09-23,18,weekday,20,1,19,read
2026-09-23 17:18,alessandria,tortona,6451902,Luggage Storage Via S. Marziano,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,carrara,marina-di-carrara,6462119,Luggage Storage Via Rinchiosa,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,catanzaro,fortuna,7917,Luggage Storage Catanzaro Railway Station,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,chieti,chieti-train-station,6461582,Luggage Storage Chieti Railway Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,fermo,city-center,6470739,Luggage Storage near Ferno-Lonate Pozzolo,2026-09-23,18,weekday,10,1,9,read
2026-09-23 17:18,gorizia,gorizia-train-station,9040,Luggage Storage Gorizia Train Station,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,macerata,macerata-train-station,6471169,Luggage Storage Macerata Railway Station,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,piacenza,piacenza-train-station,6451173,Luggage Storage Piacenza Train Station,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,pistoia,pistoia-train-station,4475,Luggage Storage Pistoia Train Station,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,rovigo,rovigo-train-station,6457110,Luggage Storage Rovigo Train Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,trani,trani-transit-station,6936,Luggage Storage Trani Port,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,vercelli,city-center,6461999,Luggage Storage Corso Prestinari,2026-09-23,18,weekday,20,0,20,read
2026-09-23 20:58,rome,termini,1109,Luggage Storage Termini,2026-09-23,21,weekday,300,30,270,read
2026-09-23 20:58,rome,termini,6453333,Luggage Storage Termini / Piazza Dei Cinquecento,2026-09-23,21,weekday,100,1,99,read
2026-09-23 20:58,rome,termini,739,Luggage Storage Marsala - Termini,2026-09-23,21,weekday,200,2,198,read
2026-09-23 20:58,rome,trastevere,913,Luggage Storage Viale Trastevere,2026-09-23,21,weekday,80,1,79,read
2026-09-23 20:58,rome,roma-vatican-museums,6459809,Luggage Storage near Vatican Museums,2026-09-23,21,weekday,50,0,50,read
2026-09-23 20:58,rome,navona,21,Luggage Storage Navona,2026-09-23,21,weekday,100,0,100,read
2026-09-23 20:58,rome,termini,1352,Luggage Storage Termini Station,2026-09-23,21,weekday,60,1,59,read
2026-09-23 20:58,rome,vatican,4869,Luggage Storage Vatican City,2026-09-23,21,weekday,45,0,45,read
2026-09-23 20:58,rome,trevi,6450924,Luggage Storage Piazza Barberini,2026-09-23,21,weekday,100,0,100,read
2026-09-23 20:58,rome,trastevere,5598,Luggage Storage Trastevere San Cosimato,2026-09-23,21,weekday,50,0,50,read
2026-09-23 20:58,rome,termini,5684,Luggage Storage Termini Rome,2026-09-23,21,weekday,50,0,50,read
2026-09-23 20:58,rome,termini,4695,Luggage Storage Giolitti / Termini Station,2026-09-23,21,weekday,250,2,248,read
2026-09-23 20:58,rome,pantheon,5067,Luggage Storage Campo De Fiori,2026-09-23,21,weekday,40,0,40,read
2026-09-23 20:58,rome,san-giovanni,15,Luggage Storage S.giovanni,2026-09-23,21,weekday,300,0,300,read
2026-09-23 20:58,rome,piazza-del-popolo,9875,Luggage Storage Flaminio Train Station,2026-09-23,21,weekday,100,0,100,read
2026-09-23 20:58,rome,termini,7703,Luggage Storage Termini Railway Station,2026-09-23,21,weekday,100,2,98,read
2026-09-23 20:58,rome,esquilino,6984,Luggage Storage Manzoni Metro Station,2026-09-23,21,weekday,50,0,50,read
2026-09-23 20:58,rome,termini,6473095,Luggage Storage Viminale Bus Stop,2026-09-23,21,weekday,40,0,40,read
2026-09-23 20:58,rome,navona,6473024,Luggage Storage Via della Pace,2026-09-23,21,weekday,50,0,50,read
2026-09-23 20:58,rome,navona,6473023,Luggage Storage Fontana dei Quattro Fiumi,2026-09-23,21,weekday,60,0,60,read
2026-09-23 20:58,rome,navona,6473022,Luggage Storage Navona / Neptune Fountain,2026-09-23,21,weekday,60,0,60,read
2026-09-23 20:58,rome,colosseum,6473021,Luggage Storage Cavour / Ricci,2026-09-23,21,weekday,25,0,25,read
2026-09-23 20:58,rome,termini,6472962,Luggage Storage Termini / Amendola,2026-09-23,21,weekday,18,9,9,read
2026-09-23 20:58,rome,termini,6472955,Luggage Storage Milazzo / Termini Station,2026-09-23,21,weekday,100,0,100,read
2026-09-23 20:58,rome,termini,6472954,Luggage Storage Marsala / Milazzo,2026-09-23,21,weekday,100,0,100,read
2026-09-23 20:58,rome,termini,6472953,Luggage Storage Milazzo / Magenta,2026-09-23,21,weekday,100,0,100,read
2026-09-23 20:58,rome,pantheon,6472396,Luggage Storage near Pantheon,2026-09-23,21,weekday,35,0,35,read
2026-09-23 20:58,rome,flaminio,6472354,Luggage Storage near Piazza del Popolo,2026-09-23,21,weekday,50,0,50,read
